date,trump immigration,isPartial
2020-05-27,8,False
2020-05-28,9,False
2020-05-29,13,False
2020-05-30,6,False
2020-05-31,5,False
2020-06-01,7,False
2020-06-02,9,False
2020-06-03,8,False
2020-06-04,10,False
2020-06-05,8,False
2020-06-06,8,False
2020-06-07,5,False
2020-06-08,5,False
2020-06-09,12,False
2020-06-10,18,False
2020-06-11,17,False
2020-06-12,22,False
2020-06-13,16,False
2020-06-14,14,False
2020-06-15,18,False
2020-06-16,18,False
2020-06-17,15,False
2020-06-18,19,False
2020-06-19,11,False
2020-06-20,14,False
2020-06-21,30,False
2020-06-22,100,False
2020-06-23,93,False
2020-06-24,27,False
2020-06-25,26,False
2020-06-26,15,False
2020-06-27,11,False
2020-06-28,14,False
2020-06-29,9,False
2020-06-30,11,False
