date,trump immigration,isPartial
2016-08-07,38,False
2016-08-08,20,False
2016-08-09,0,False
2016-08-10,0,False
2016-08-11,0,False
2016-08-12,0,False
2016-08-13,0,False
2016-08-14,0,False
2016-08-15,0,False
2016-08-16,0,False
2016-08-17,0,False
2016-08-18,22,False
2016-08-19,0,False
2016-08-20,25,False
2016-08-21,25,False
2016-08-22,28,False
2016-08-23,63,False
2016-08-24,61,False
2016-08-25,19,False
2016-08-26,65,False
2016-08-27,46,False
2016-08-28,33,False
2016-08-29,18,False
2016-08-30,18,False
2016-08-31,67,False
2016-09-01,100,False
2016-09-02,26,False
2016-09-03,31,False
2016-09-04,24,False
2016-09-05,43,False
2016-09-06,18,False
2016-09-07,18,False
2016-09-08,0,False
2016-09-09,19,False
2016-09-10,0,False
2016-09-11,21,False
2016-09-12,18,False
2016-09-13,0,False
2016-09-14,18,False
2016-09-15,18,False
2016-09-16,0,False
2016-09-17,22,False
2016-09-18,0,False
2016-09-19,18,False
2016-09-20,0,False
2016-09-21,0,False
2016-09-22,0,False
2016-09-23,19,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,18,False
2016-09-27,27,False
2016-09-28,0,False
2016-09-29,18,False
2016-09-30,18,False
2016-10-01,22,False
2016-10-02,0,False
2016-10-03,18,False
2016-10-04,18,False
2016-10-05,18,False
2016-10-06,0,False
2016-10-07,19,False
2016-10-08,22,False
2016-10-09,0,False
2016-10-10,0,False
2016-10-11,18,False
2016-10-12,18,False
2016-10-13,18,False
2016-10-14,0,False
2016-10-15,0,False
2016-10-16,0,False
2016-10-17,18,False
2016-10-18,17,False
2016-10-19,18,False
2016-10-20,0,False
2016-10-21,19,False
2016-10-22,0,False
2016-10-23,22,False
2016-10-24,0,False
2016-10-25,18,False
2016-10-26,17,False
2016-10-27,36,False
2016-10-28,19,False
2016-10-29,0,False
2016-10-30,0,False
2016-10-31,0,False
2016-11-01,0,False
2016-11-02,52,False
2016-11-03,17,False
2016-11-04,28,False
2016-11-05,23,False
2016-11-06,0,False
2016-11-07,29,False
2016-11-08,51,False
