date,final_score
2020-05-28,93.12410714285714
2020-05-29,100.0
2020-05-30,108.76569742941425
2020-05-31,105.36272321428571
2020-06-01,124.16666666666667
2020-06-02,116.77094430992736
2020-06-03,96.83890577507599
2020-06-04,117.79962894248608
2020-06-05,111.85934065934066
2020-06-06,82.55411255411255
2020-06-07,119.31080628972902
2020-06-08,128.8167053364269
2020-06-09,86.92486294743631
2020-06-10,104.04776647501106
2020-06-11,78.94957983193277
2020-06-12,100.0
2020-06-13,100.0
2020-06-14,106.78142857142858
2020-06-15,135.96672694394215
2020-06-16,94.21199143468951
2020-06-17,92.30853761622993
2020-06-18,106.38483965014578
2020-06-19,96.00954653937947
2020-06-20,109.39575289575289
2020-06-21,100.0
2020-06-22,82.92682926829269
2020-06-23,118.44336219336219
2020-06-24,115.67581047381546
2020-06-25,123.03879507074396
2020-06-26,108.97872340425532
2020-06-27,105.43705799151344
2020-06-28,105.36915297092288
2020-06-29,125.20616409829238
