date,final_score
2020-05-28,142.4954780361757
2020-05-29,142.17865853658537
2020-05-30,68.82086167800453
2020-05-31,67.20058823529412
2020-06-01,68.90664160401002
2020-06-02,166.92361111111111
2020-06-03,150.9524691358025
2020-06-04,63.934757505773675
2020-06-05,65.3671875
2020-06-06,148.01829268292684
2020-06-07,143.16389627659575
2020-06-08,60.84911616161616
2020-06-09,138.46279069767442
2020-06-10,132.00198412698413
2020-06-11,136.87700688073394
2020-06-12,136.96085858585857
2020-06-13,63.45862676056338
2020-06-14,144.2996231155779
2020-06-15,68.43995098039215
2020-06-16,132.39800995024876
2020-06-17,65.63309585492227
2020-06-18,133.17805755395682
2020-06-19,142.81180089485457
2020-06-20,145.22826086956522
2020-06-21,164.5430809399478
2020-06-22,141.70749999999998
2020-06-23,151.61507009345794
2020-06-24,147.07289156626507
2020-06-25,152.33381006864988
2020-06-26,165.21249999999998
2020-06-27,56.53033707865169
2020-06-28,149.91489361702128
2020-06-29,60.421016483516475
