,date,score
0,2012-10-18,0.9179954441913439
1,2012-10-19,0.9388185654008439
2,2012-10-20,0.9436325678496869
3,2012-10-21,0.9131403118040089
4,2012-10-22,0.9561200923787528
5,2012-10-23,0.9327902240325866
6,2012-10-24,1.0
7,2012-10-25,0.9807280513918629
8,2012-10-26,0.9288617886178862
9,2012-10-27,0.9388185654008439
10,2012-10-28,0.9797160243407708
11,2012-10-29,0.9770354906054279
12,2012-10-30,0.9457202505219207
13,2012-10-31,0.9857433808553971
14,2012-11-01,0.8546255506607929
15,2012-11-02,0.967741935483871
16,2012-11-03,1.0
17,2012-11-04,0.9557894736842105
