date,final_score
2020-05-28,94.82280431432974
2020-05-29,77.65463917525773
2020-05-30,87.74825174825175
2020-05-31,88.27799736495389
2020-06-01,65.21826191429716
2020-06-02,90.83899233296823
2020-06-03,80.59905412506568
2020-06-04,119.74366616989568
2020-06-05,149.6341409202045
2020-06-06,67.4066985645933
2020-06-07,132.62360102100922
2020-06-08,84.30625648116143
2020-06-09,88.1237165038818
2020-06-10,89.93825538623227
2020-06-11,123.26852338413032
2020-06-12,94.8015941404567
2020-06-13,95.70297029702971
2020-06-14,107.46489648964896
2020-06-15,106.47028948704926
2020-06-16,89.79028642590286
2020-06-17,87.13782991202346
2020-06-18,59.66473243068988
2020-06-19,89.32352941176471
2020-06-20,90.87561327561328
2020-06-21,134.3307614894331
2020-06-22,83.53620414673046
2020-06-23,110.7770404777704
2020-06-24,85.58905671131376
2020-06-25,77.45739750445632
2020-06-26,68.28571428571429
2020-06-27,85.7206611570248
2020-06-28,129.0873835305968
2020-06-29,85.23386903334134
