,Unnamed: 0,date,score
0,0,2012-10-18,0.9411764705882352
1,1,2012-10-19,0.9269311064718164
2,2,2012-10-20,0.9692622950819672
3,3,2012-10-21,0.7070707070707071
4,4,2012-10-22,0.8684759916492694
5,5,2012-10-23,0.9506172839506172
6,6,2012-10-24,0.9493927125506072
7,7,2012-10-25,0.9930069930069929
8,8,2012-10-26,0.9363449691991786
9,9,2012-10-27,1.0
10,10,2012-10-28,0.941908713692946
11,11,2012-10-29,0.9836065573770492
12,12,2012-10-30,0.906040268456376
13,13,2012-10-31,0.9481327800829876
14,14,2012-11-01,0.9648351648351648
15,15,2012-11-02,0.9541284403669724
16,16,2012-11-03,0.9285714285714286
17,17,2012-11-04,1.1388888888888888
