,Unnamed: 0,date,score
0,0,2020-05-28,0.9785276073619632
1,1,2020-05-29,1.0
2,2,2020-05-30,0.9714285714285714
3,3,2020-05-31,0.9895833333333334
4,4,2020-06-01,1.0031645569620251
5,5,2020-06-02,1.0853242320819112
6,6,2020-06-03,0.9978213507625272
7,7,2020-06-04,0.7727272727272727
8,8,2020-06-05,0.9866071428571428
9,9,2020-06-06,0.9773755656108596
10,10,2020-06-07,1.2893401015228427
11,11,2020-06-08,0.9811764705882352
12,12,2020-06-09,1.0
13,13,2020-06-10,1.0589622641509433
14,14,2020-06-11,0.9777777777777776
15,15,2020-06-12,1.551063829787234
16,16,2020-06-13,1.0505494505494506
17,17,2020-06-14,1.8037974683544304
18,18,2020-06-15,1.0068649885583525
19,19,2020-06-16,0.9916666666666668
20,20,2020-06-17,0.8130252100840336
21,21,2020-06-18,0.9593147751605996
22,22,2020-06-19,1.143162393162393
23,23,2020-06-20,1.0437956204379562
24,24,2020-06-21,1.0319634703196348
25,25,2020-06-22,1.0054054054054054
26,26,2020-06-23,1.0073529411764706
27,27,2020-06-24,0.986910994764398
28,28,2020-06-25,0.9884393063583816
29,29,2020-06-26,0.9912790697674418
30,30,2020-06-27,1.03125
31,31,2020-06-28,0.9696969696969696
32,32,2020-06-29,0.44634146341463415
