,Unnamed: 0,date,score
0,0,2020-05-28,0.94375
1,1,2020-05-29,1.008695652173913
2,2,2020-05-30,1.0058997050147491
3,3,2020-05-31,1.2109375
4,4,2020-06-01,1.4583333333333333
5,5,2020-06-02,1.0576271186440678
6,6,2020-06-03,0.8851063829787233
7,7,2020-06-04,1.0649350649350648
8,8,2020-06-05,1.0923076923076922
9,9,2020-06-06,0.9393939393939394
10,10,2020-06-07,1.0398126463700237
11,11,2020-06-08,1.0672853828306264
12,12,2020-06-09,0.9435665914221218
13,13,2020-06-10,1.0897832817337458
14,14,2020-06-11,0.893048128342246
15,15,2020-06-12,1.0148514851485149
16,16,2020-06-13,0.9706498951781972
17,17,2020-06-14,1.01
18,18,2020-06-15,1.0151898734177216
19,19,2020-06-16,0.7644539614561028
20,20,2020-06-17,0.9970414201183432
21,21,2020-06-18,1.1173469387755102
22,22,2020-06-19,0.9976133651551312
23,23,2020-06-20,1.0608108108108107
24,24,2020-06-21,0.9658119658119658
25,25,2020-06-22,0.9560975609756096
26,26,2020-06-23,1.0328282828282829
27,27,2020-06-24,1.119700748129676
28,28,2020-06-25,1.1437699680511182
29,29,2020-06-26,1.122340425531915
30,30,2020-06-27,1.2277227722772277
31,31,2020-06-28,1.2123893805309736
32,32,2020-06-29,1.0379008746355685
