,date,score
0,2012-08-06,0.0
1,2012-08-07,0.0
2,2012-08-08,0.0
3,2012-08-09,0.0
4,2012-08-10,0.0
5,2012-08-11,0.0
6,2012-08-12,0.0
7,2012-08-13,0.0
8,2012-08-14,0.0
9,2012-08-15,0.0
10,2012-08-16,0.0
11,2012-08-17,0.0
12,2012-08-18,0.0
13,2012-08-19,0.0
14,2012-08-20,0.0
15,2012-08-21,0.0
16,2012-08-22,0.0
17,2012-08-23,0.0
18,2012-08-24,15.0
19,2012-08-25,18.0
20,2012-08-26,0.0
21,2012-08-27,0.0
22,2012-08-28,14.0
23,2012-08-29,0.0
24,2012-08-30,0.0
25,2012-08-31,46.0
26,2012-09-01,36.0
27,2012-09-02,0.0
28,2012-09-03,33.0
29,2012-09-04,0.0
30,2012-09-05,0.0
31,2012-09-06,14.0
32,2012-09-07,29.0
33,2012-09-08,0.0
34,2012-09-09,0.0
35,2012-09-10,14.0
36,2012-09-11,14.0
37,2012-09-12,0.0
38,2012-09-13,14.0
39,2012-09-14,14.0
40,2012-09-15,0.0
41,2012-09-16,0.0
42,2012-09-17,0.0
43,2012-09-18,27.0
44,2012-09-19,0.0
45,2012-09-20,29.0
46,2012-09-21,15.0
47,2012-09-22,0.0
48,2012-09-23,0.0
49,2012-09-24,0.0
50,2012-09-25,14.0
51,2012-09-26,0.0
52,2012-09-27,71.0
53,2012-09-28,15.0
54,2012-09-29,0.0
55,2012-09-30,0.0
56,2012-10-01,0.0
57,2012-10-02,14.0
58,2012-10-03,14.0
59,2012-10-04,56.0
60,2012-10-05,14.0
61,2012-10-06,0.0
62,2012-10-07,0.0
63,2012-10-08,14.0
64,2012-10-09,0.0
65,2012-10-10,41.0
66,2012-10-11,41.0
67,2012-10-12,0.0
68,2012-10-13,0.0
69,2012-10-14,16.0
70,2012-10-15,13.0
71,2012-10-16,40.0
72,2012-10-17,27.0
73,2012-10-18,14.0
74,2012-10-19,57.0
75,2012-10-20,0.0
76,2012-10-21,17.0
77,2012-10-22,27.0
78,2012-10-23,26.0
79,2012-10-24,52.0
80,2012-10-25,40.0
81,2012-10-26,28.0
82,2012-10-27,0.0
83,2012-10-28,16.0
84,2012-10-29,26.0
85,2012-10-30,13.0
86,2012-10-31,0.0
87,2012-11-01,14.0
88,2012-11-02,28.0
89,2012-11-03,100.0
90,2012-11-04,33.0
91,2012-11-05,39.0
92,2012-11-06,65.0
