date,final_score
2016-10-08,99.05128205128206
2016-10-09,147.00460829493088
2016-10-10,127.52946127946127
2016-10-11,117.927
2016-10-12,128.88056835637482
2016-10-13,88.47654320987654
2016-10-14,95.6028079710145
2016-10-15,103.2063492063492
2016-10-16,99.09677419354838
2016-10-17,88.79963898916968
2016-10-18,90.23367697594502
2016-10-19,84.30260047281324
2016-10-20,79.28737997256516
2016-10-21,92.03825136612022
2016-10-22,89.97404371584699
2016-10-23,115.9891774891775
2016-10-24,125.1
2016-10-25,114.08333333333334
2016-10-26,80.31349206349206
2016-10-27,104.66666666666667
2016-10-28,86.52932098765432
2016-10-29,117.1923076923077
2016-10-30,102.16129032258064
2016-10-31,116.93535353535353
2016-11-01,75.43021844660194
2016-11-02,115.42660550458716
2016-11-03,87.24137931034483
2016-11-04,83.49576271186442
2016-11-05,92.61952861952862
2016-11-06,75.65359477124183
