,Unnamed: 0,date,score
0,0,2020-05-27,15.833333333333336
1,1,2020-05-28,5.166666666666667
2,2,2020-05-29,20.33333333333333
3,3,2020-05-30,6.0
4,4,2020-05-31,8.0
5,5,2020-06-01,0.0
6,6,2020-06-02,5.333333333333333
7,7,2020-06-03,20.0
8,8,2020-06-04,16.666666666666668
9,9,2020-06-05,10.166666666666666
10,10,2020-06-06,16.166666666666668
11,11,2020-06-07,28.66666666666667
12,12,2020-06-08,6.666666666666668
13,13,2020-06-09,6.666666666666668
14,14,2020-06-10,6.833333333333332
15,15,2020-06-11,6.833333333333332
16,16,2020-06-12,15.0
17,17,2020-06-13,12.666666666666664
18,18,2020-06-14,0.0
19,19,2020-06-15,5.333333333333333
20,20,2020-06-16,12.666666666666664
21,21,2020-06-17,5.333333333333333
22,22,2020-06-18,11.333333333333336
23,23,2020-06-19,5.5
24,24,2020-06-20,4.166666666666667
25,25,2020-06-21,4.166666666666667
26,26,2020-06-22,9.0
27,27,2020-06-23,3.6666666666666665
28,28,2020-06-24,24.0
29,29,2020-06-25,3.6666666666666665
30,30,2020-06-26,7.5
31,31,2020-06-27,0.0
32,32,2020-06-28,6.0
33,33,2020-06-29,22.16666666666667
34,34,2020-06-30,3.6666666666666665
35,35,2020-07-01,7.333333333333332
36,36,2020-07-02,3.6666666666666665
37,37,2020-07-03,26.5
38,38,2020-07-04,4.5
39,39,2020-07-05,9.0
40,40,2020-07-06,3.6666666666666665
41,41,2020-07-07,23.66666666666667
42,42,2020-07-08,13.0
43,43,2020-07-09,20.666666666666668
44,44,2020-07-10,5.666666666666668
45,45,2020-07-11,20.83333333333333
