date,final_score
2016-10-08,93.77475845410628
2016-10-09,96.5687074829932
2016-10-10,93.1317494600432
2016-10-11,93.59701492537313
2016-10-12,91.94391025641026
2016-10-13,91.0718270571827
2016-10-14,95.97616562282533
2016-10-15,95.46413276231263
2016-10-16,98.16148068669528
2016-10-17,94.29139194139194
2016-10-18,92.98248922413794
2016-10-19,95.26307189542484
2016-10-20,89.25425531914894
2016-10-21,96.09161381254404
2016-10-22,94.95876466528641
2016-10-23,94.48640724946695
2016-10-24,96.21570717839374
2016-10-25,93.79891304347827
2016-10-26,93.20007107320541
2016-10-27,108.99280383795309
2016-10-28,93.40486409155938
2016-10-29,104.7912147505423
2016-10-30,94.1695278969957
2016-10-31,94.15157894736842
2016-11-01,93.72180585296216
2016-11-02,90.41324626865672
2016-11-03,90.80657327586206
2016-11-04,106.04432624113475
2016-11-05,92.55029368575624
2016-11-06,84.97379454926624
