18,23
68,73
81,86
68,73
0,5
0,5
21,26
24,29
24,29
0,5
4,9
4,9
39,44
4,9
0,5
0,5
0,5
33,38
0,5
76,81
57,62
0,5
84,89
0,5
0,5
0,5
21,26
0,5
10,15
0,5
0,5
45,50
47,52
4,9
40,45
0,5
24,29
24,29
0,5
50,55
4,9
4,9
4,9
21,26
14,19
52,57
27,32
0,5
18,23
74,79
0,5
38,43
0,5
40,45
4,9
100,105
47,52
52,57
0,5
0,5
4,9
0,5
56,61
0,5
21,26
47,52
0,5
33,38
59,64
33,38
0,5
44,49
14,19
0,5
14,19
0,5
0,5
