date,trump immigration,isPartial
2020-05-27,7,False
2020-05-28,11,False
2020-05-29,15,False
2020-05-30,10,False
2020-05-31,5,False
2020-06-01,5,False
2020-06-02,15,False
2020-06-03,9,False
2020-06-04,6,False
2020-06-05,6,False
2020-06-06,7,False
2020-06-07,8,False
2020-06-08,6,False
2020-06-09,13,False
2020-06-10,23,False
2020-06-11,13,False
2020-06-12,25,False
2020-06-13,24,False
2020-06-14,9,False
2020-06-15,19,False
2020-06-16,22,False
2020-06-17,16,False
2020-06-18,15,False
2020-06-19,14,False
2020-06-20,17,False
2020-06-21,33,False
2020-06-22,100,False
2020-06-23,97,False
2020-06-24,28,False
2020-06-25,27,False
2020-06-26,16,False
2020-06-27,19,False
2020-06-28,17,False
2020-06-29,6,False
2020-06-30,11,False
