date,final_score
2020-05-28,18.45978439547925
2020-05-29,16.18248136517622
2020-05-30,18.408723789418644
2020-05-31,17.78578439547925
2020-06-01,18.490420759115615
2020-06-02,92.2438296658407
2020-06-03,39.17396282230841
2020-06-04,79.90574298148746
2020-06-05,18.93837878787879
2020-06-06,49.678666666666665
2020-06-07,18.686610722610723
2020-06-08,18.28990909090909
2020-06-09,18.746050505050505
2020-06-10,16.67420562770563
2020-06-11,16.051133608815427
2020-06-12,16.95892929292929
2020-06-13,21.6020404040404
2020-06-14,51.044
2020-06-15,18.45585606060606
2020-06-16,17.004883838383837
2020-06-17,19.67583982683983
2020-06-18,18.70139750445633
2020-06-19,17.493930976430978
2020-06-20,65.22949999999999
2020-06-21,85.35568181818182
2020-06-22,19.655780303030305
2020-06-23,19.296521627993222
2020-06-24,36.47233333333333
2020-06-25,17.91716666666667
2020-06-26,17.87631818181818
2020-06-27,44.772
2020-06-28,19.497127705627708
2020-06-29,38.630375
