date,trump immigration,isPartial
2020-05-27,16,False
2020-05-28,23,False
2020-05-29,16,False
2020-05-30,19,False
2020-05-31,19,False
2020-06-01,0,False
2020-06-02,16,False
2020-06-03,29,False
2020-06-04,0,False
2020-06-05,15,False
2020-06-06,19,False
2020-06-07,0,False
2020-06-08,15,False
2020-06-09,15,False
2020-06-10,16,False
2020-06-11,23,False
2020-06-12,27,False
2020-06-13,26,False
2020-06-14,19,False
2020-06-15,16,False
2020-06-16,31,False
2020-06-17,16,False
2020-06-18,16,False
2020-06-19,0,False
2020-06-20,38,False
2020-06-21,29,False
2020-06-22,100,False
2020-06-23,95,False
2020-06-24,25,False
2020-06-25,17,False
2020-06-26,35,False
2020-06-27,29,False
2020-06-28,18,False
2020-06-29,17,False
2020-06-30,34,False
