date,final_score
2012-10-18,82.75204918032787
2012-10-19,72.73572938689217
2012-10-20,89.74803149606299
2012-10-21,85.50526315789473
2012-10-22,64.08823529411765
2012-10-23,70.25
2012-10-24,78.7551622418879
2012-10-25,65.42567567567568
2012-10-26,142.72727272727275
2012-10-27,87.2280701754386
2012-10-28,85.43455497382199
2012-10-29,71.85245901639344
2012-10-30,61.76923076923077
2012-10-31,63.6094674556213
2012-11-01,154.96521739130435
2012-11-02,158.2278481012658
2012-11-03,113.54929577464789
2012-11-04,71.77747989276139
