,score,date
0,1,2016-10-08 23:59:55+00:00
1,1,2016-10-08 23:59:36+00:00
2,1,2016-10-08 23:58:51+00:00
3,0,2016-10-08 23:58:45+00:00
4,1,2016-10-08 23:57:52+00:00
5,1,2016-10-08 23:57:25+00:00
6,1,2016-10-08 23:55:17+00:00
7,1,2016-10-08 23:55:15+00:00
8,1,2016-10-08 23:54:25+00:00
9,1,2016-10-08 23:54:02+00:00
10,1,2016-10-08 23:54:00+00:00
11,1,2016-10-08 23:53:59+00:00
12,1,2016-10-08 23:53:31+00:00
13,1,2016-10-08 23:53:12+00:00
14,1,2016-10-08 23:52:50+00:00
15,1,2016-10-08 23:52:27+00:00
16,2,2016-10-08 23:51:28+00:00
17,1,2016-10-08 23:51:17+00:00
18,1,2016-10-08 23:51:12+00:00
19,1,2016-10-08 23:50:57+00:00
20,1,2016-10-08 23:50:53+00:00
21,1,2016-10-08 23:50:43+00:00
22,1,2016-10-08 23:50:04+00:00
23,1,2016-10-08 23:50:03+00:00
24,1,2016-10-08 23:50:00+00:00
25,1,2016-10-08 23:49:07+00:00
26,1,2016-10-08 23:49:05+00:00
27,1,2016-10-08 23:49:03+00:00
28,1,2016-10-08 23:48:31+00:00
29,1,2016-10-08 23:47:09+00:00
30,0,2016-10-08 23:46:34+00:00
31,1,2016-10-08 23:45:55+00:00
32,1,2016-10-08 23:45:31+00:00
33,1,2016-10-08 23:45:24+00:00
34,1,2016-10-08 23:45:18+00:00
35,1,2016-10-08 23:44:54+00:00
36,1,2016-10-08 23:44:36+00:00
37,1,2016-10-08 23:44:26+00:00
38,1,2016-10-08 23:44:24+00:00
39,1,2016-10-08 23:43:56+00:00
40,1,2016-10-08 23:43:12+00:00
41,1,2016-10-08 23:43:11+00:00
42,1,2016-10-08 23:43:09+00:00
43,1,2016-10-08 23:42:18+00:00
44,1,2016-10-08 23:41:12+00:00
45,1,2016-10-08 23:41:09+00:00
46,1,2016-10-08 23:40:17+00:00
47,2,2016-10-08 23:39:59+00:00
48,1,2016-10-08 23:39:54+00:00
49,1,2016-10-08 23:39:54+00:00
50,1,2016-10-08 23:39:39+00:00
51,1,2016-10-08 23:39:35+00:00
52,1,2016-10-08 23:38:56+00:00
53,1,2016-10-08 23:38:43+00:00
54,1,2016-10-08 23:37:58+00:00
