SUMLEV,STATE,COUNTY,FIPStxt,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
50,11,1,11001,District of Columbia,District of Columbia,2,8,45754,23299,22455,9641,7297,12663,14145,108,88,608,639,14,14,2360,1837
50,11,1,11001,District of Columbia,District of Columbia,2,9,41785,20653,21132,7313,5942,12622,14302,61,66,427,544,17,13,1637,1416
50,11,1,11001,District of Columbia,District of Columbia,2,10,39542,18820,20722,6634,6019,11510,13768,72,77,393,586,4,14,1249,1213
50,11,1,11001,District of Columbia,District of Columbia,2,11,36283,16798,19485,6374,6756,9808,11920,66,68,382,488,4,11,885,968
50,11,1,11001,District of Columbia,District of Columbia,2,12,27909,12728,15181,5107,5294,7233,9344,47,60,221,335,4,3,574,689
50,11,1,11001,District of Columbia,District of Columbia,2,13,22011,10075,11936,3438,3280,6324,8255,37,38,189,258,4,5,353,568
50,11,1,11001,District of Columbia,District of Columbia,2,14,18439,8134,10305,2446,2316,5443,7677,20,36,157,202,1,0,236,398
50,11,1,11001,District of Columbia,District of Columbia,2,15,17328,6928,10400,2019,2380,4727,7760,17,25,111,154,4,4,161,325
50,11,1,11001,District of Columbia,District of Columbia,2,16,14992,5605,9387,1745,2381,3734,6756,15,36,78,127,3,0,125,246
50,11,1,11001,District of Columbia,District of Columbia,2,17,10047,3423,6624,1150,1923,2190,4541,5,16,46,86,0,1,66,160
50,11,1,11001,District of Columbia,District of Columbia,2,18,8958,2421,6537,957,2279,1391,4107,7,16,42,74,0,3,42,133
50,11,1,11001,District of Columbia,District of Columbia,2,99,572046,269403,302643,99241,97900,158598,190616,959,1015,7046,8857,201,213,23831,21435
50,11,1,11001,District of Columbia,District of Columbia,3,0,7479,3799,3680,1233,1165,2386,2332,8,17,69,69,2,4,500,480
50,11,1,11001,District of Columbia,District of Columbia,3,1,24917,12666,12251,3370,3154,8595,8408,57,51,269,283,13,12,1530,1443
50,11,1,11001,District of Columbia,District of Columbia,3,2,33830,16960,16870,3395,3281,12908,12943,60,59,245,281,20,17,1718,1760
50,11,1,11001,District of Columbia,District of Columbia,3,3,31528,15723,15805,2822,2746,12434,12534,46,56,200,201,11,6,1394,1357
50,11,1,11001,District of Columbia,District of Columbia,3,4,37576,17982,19594,5914,6613,11259,12009,67,73,475,593,34,31,1842,1561
50,11,1,11001,District of Columbia,District of Columbia,3,5,51863,23897,27966,11334,12706,11073,13252,109,101,973,1376,45,38,3119,2462
50,11,1,11001,District of Columbia,District of Columbia,3,6,52189,24570,27619,12874,13161,9896,12253,93,94,1278,1591,33,32,3414,2577
50,11,1,11001,District of Columbia,District of Columbia,3,7,50231,24927,25304,12868,11014,10626,12683,97,83,971,1094,26,20,2950,2220
50,11,1,11001,District of Columbia,District of Columbia,3,8,45854,23441,22413,10072,7702,12281,13649,109,90,671,673,21,18,2457,1965
50,11,1,11001,District of Columbia,District of Columbia,3,9,41977,20814,21163,7542,5988,12515,14263,62,84,431,526,18,16,1733,1488
50,11,1,11001,District of Columbia,District of Columbia,3,10,39238,18735,20503,6677,5867,11381,13727,68,77,390,537,6,16,1294,1232
50,11,1,11001,District of Columbia,District of Columbia,3,11,37887,17624,20263,6594,6854,10366,12558,71,68,409,518,4,11,957,1042
50,11,1,11001,District of Columbia,District of Columbia,3,12,28521,13006,15515,5334,5512,7265,9417,47,70,219,357,4,4,644,726
50,11,1,11001,District of Columbia,District of Columbia,3,13,22569,10307,12262,3665,3556,6327,8298,40,41,187,260,4,5,386,588
50,11,1,11001,District of Columbia,District of Columbia,3,14,18116,8085,10031,2498,2266,5310,7434,21,25,182,215,2,0,241,393
50,11,1,11001,District of Columbia,District of Columbia,3,15,16828,6827,10001,2035,2313,4613,7391,21,32,103,179,4,4,165,371
50,11,1,11001,District of Columbia,District of Columbia,3,16,14778,5475,9303,1711,2389,3621,6687,16,27,79,121,3,0,120,255
50,11,1,11001,District of Columbia,District of Columbia,3,17,10254,3543,6711,1226,1923,2243,4618,5,12,35,92,0,1,80,173
50,11,1,11001,District of Columbia,District of Columbia,3,18,8869,2383,6486,946,2272,1361,4059,6,16,44,76,0,3,41,139
50,11,1,11001,District of Columbia,District of Columbia,3,99,574504,270764,303740,102110,100482,156460,188515,1003,1076,7230,9042,250,238,24585,22232
50,11,1,11001,District of Columbia,District of Columbia,4,0,7179,3566,3613,1181,1167,2189,2228,13,15,70,81,2,7,437,499
50,11,1,11001,District of Columbia,District of Columbia,4,1,25161,12867,12294,3687,3396,8462,8154,57,51,260,293,14,11,1510,1407
50,11,1,11001,District of Columbia,District of Columbia,4,2,32237,16056,16181,3346,3229,12000,12255,60,65,261,302,19,17,1697,1739
50,11,1,11001,District of Columbia,District of Columbia,4,3,32419,16308,16111,2799,2709,12991,12848,60,60,214,207,13,8,1416,1395
50,11,1,11001,District of Columbia,District of Columbia,4,4,37837,18045,19792,5937,6755,11268,12031,64,78,497,601,32,30,1818,1630
50,11,1,11001,District of Columbia,District of Columbia,4,5,50795,23430,27365,11001,12441,10999,12967,118,98,868,1288,46,38,3058,2288
50,11,1,11001,District of Columbia,District of Columbia,4,6,51782,23972,27810,12709,13356,9497,12167,114,105,1187,1618,35,31,3264,2651
50,11,1,11001,District of Columbia,District of Columbia,4,7,50849,25142,25707,12978,11493,10652,12462,88,91,1013,1170,26,30,2951,2321
50,11,1,11001,District of Columbia,District of Columbia,4,8,44983,22935,22048,10206,7815,11616,13123,93,99,697,707,20,15,2456,1945
50,11,1,11001,District of Columbia,District of Columbia,4,9,41504,20755,20749,7694,5894,12264,13934,94,86,444,549,17,15,1825,1526
50,11,1,11001,District of Columbia,District of Columbia,4,10,39402,18950,20452,6515,5681,11760,13869,66,75,373,533,9,16,1358,1247
50,11,1,11001,District of Columbia,District of Columbia,4,11,37434,17362,20072,6380,6538,10288,12658,80,68,420,535,5,11,1025,1084
50,11,1,11001,District of Columbia,District of Columbia,4,12,30175,13813,16362,5700,6022,7652,9705,59,68,252,379,4,9,693,763
50,11,1,11001,District of Columbia,District of Columbia,4,13,23387,10694,12693,3959,3809,6413,8410,39,42,189,304,4,5,409,584
50,11,1,11001,District of Columbia,District of Columbia,4,14,17988,8013,9975,2521,2400,5214,7237,26,30,181,216,2,2,261,431
50,11,1,11001,District of Columbia,District of Columbia,4,15,16188,6682,9506,2044,2200,4456,7019,20,31,107,171,4,4,164,352
50,11,1,11001,District of Columbia,District of Columbia,4,16,14565,5383,9182,1714,2316,3541,6637,16,32,76,125,3,0,127,266
50,11,1,11001,District of Columbia,District of Columbia,4,17,10434,3609,6825,1235,1981,2301,4679,6,21,37,89,0,1,85,180
50,11,1,11001,District of Columbia,District of Columbia,4,18,8839,2430,6409,994,2249,1360,4001,6,15,43,78,0,3,46,146
50,11,1,11001,District of Columbia,District of Columbia,4,99,573158,270012,303146,102600,101451,154923,186384,1079,1130,7189,9246,255,253,24600,22454
50,11,1,11001,District of Columbia,District of Columbia,5,0,6781,3552,3229,1086,911,2258,2134,11,5,67,67,4,5,528,507
50,11,1,11001,District of Columbia,District of Columbia,5,1,24772,12458,12314,3737,3618,7999,7891,47,62,252,294,12,16,1413,1524
50,11,1,11001,District of Columbia,District of Columbia,5,2,30040,15169,14871,3226,2985,11233,11180,58,55,259,294,19,15,1633,1531
50,11,1,11001,District of Columbia,District of Columbia,5,3,33225,16795,16430,2849,2650,13413,13202,67,68,199,206,13,11,1461,1407
50,11,1,11001,District of Columbia,District of Columbia,5,4,37582,17775,19807,5815,6759,11119,12022,76,67,486,595,31,27,1783,1642
50,11,1,11001,District of Columbia,District of Columbia,5,5,50398,23137,27261,10676,12348,10981,12914,134,116,881,1262,46,40,2998,2329
50,11,1,11001,District of Columbia,District of Columbia,5,6,51863,24071,27792,12954,13714,9263,11608,106,116,1245,1702,42,37,3401,2708
50,11,1,11001,District of Columbia,District of Columbia,5,7,50671,24898,25773,12990,11472,10268,12384,117,98,1103,1305,38,30,2994,2356
50,11,1,11001,District of Columbia,District of Columbia,5,8,43577,22177,21400,10291,7854,10775,12411,93,79,658,738,18,17,2407,1989
50,11,1,11001,District of Columbia,District of Columbia,5,9,41133,20606,20527,7599,5916,12189,13672,88,101,454,520,20,19,1875,1566
50,11,1,11001,District of Columbia,District of Columbia,5,10,38801,18683,20118,6403,5539,11597,13673,73,70,366,531,11,18,1343,1296
50,11,1,11001,District of Columbia,District of Columbia,5,11,37206,17383,19823,6318,6246,10381,12734,84,71,401,498,7,16,1067,1111
50,11,1,11001,District of Columbia,District of Columbia,5,12,31104,14290,16814,5697,6059,8078,10073,64,57,270,421,6,8,745,816
50,11,1,11001,District of Columbia,District of Columbia,5,13,23977,10810,13167,4205,4264,6268,8412,42,50,193,287,6,4,433,581
50,11,1,11001,District of Columbia,District of Columbia,5,14,18068,8093,9975,2673,2531,5146,7089,28,29,165,226,3,5,250,453
50,11,1,11001,District of Columbia,District of Columbia,5,15,15833,6612,9221,2089,2107,4341,6821,17,27,116,181,3,3,203,336
50,11,1,11001,District of Columbia,District of Columbia,5,16,14088,5313,8775,1694,2160,3486,6393,14,25,83,126,3,0,123,266
50,11,1,11001,District of Columbia,District of Columbia,5,17,10642,3647,6995,1268,2049,2294,4772,6,28,43,81,0,1,93,197
50,11,1,11001,District of Columbia,District of Columbia,5,18,8741,2426,6315,1020,2225,1337,3932,5,15,38,81,0,2,58,157
50,11,1,11001,District of Columbia,District of Columbia,5,99,568502,267895,300607,102590,101407,152426,183317,1130,1139,7279,9415,282,274,24808,22772
50,11,1,11001,District of Columbia,District of Columbia,6,0,7274,3637,3637,975,944,2433,2499,6,8,80,50,8,9,583,553
50,11,1,11001,District of Columbia,District of Columbia,6,1,24569,12565,12004,3849,3504,7930,7681,45,66,261,315,13,16,1565,1550
50,11,1,11001,District of Columbia,District of Columbia,6,2,27748,13878,13870,3090,3037,10091,10093,66,65,225,265,19,12,1447,1510
50,11,1,11001,District of Columbia,District of Columbia,6,3,33268,16810,16458,2841,2558,13407,13275,71,75,197,227,14,9,1477,1394
50,11,1,11001,District of Columbia,District of Columbia,6,4,37805,17985,19820,5874,6726,11236,12030,91,87,485,585,35,27,1840,1621
50,11,1,11001,District of Columbia,District of Columbia,6,5,51436,23363,28073,11082,13040,10638,12760,142,110,1000,1501,42,30,2924,2351
50,11,1,11001,District of Columbia,District of Columbia,6,6,52960,24656,28304,13369,14412,9398,11426,132,148,1212,1654,47,43,3508,2801
50,11,1,11001,District of Columbia,District of Columbia,6,7,50295,24632,25663,13239,11749,9664,11881,113,106,1163,1373,31,27,3145,2377
50,11,1,11001,District of Columbia,District of Columbia,6,8,42396,21535,20861,10338,7941,9986,11667,102,98,749,781,27,17,2263,1919
50,11,1,11001,District of Columbia,District of Columbia,6,9,40852,20551,20301,7855,6049,11818,13255,110,94,489,571,26,20,1957,1629
50,11,1,11001,District of Columbia,District of Columbia,6,10,38353,18543,19810,6401,5352,11461,13606,74,80,345,474,12,17,1374,1293
50,11,1,11001,District of Columbia,District of Columbia,6,11,37210,17497,19713,6379,6015,10425,12790,69,81,405,564,6,16,1107,1127
50,11,1,11001,District of Columbia,District of Columbia,6,12,31931,14647,17284,5679,6235,8473,10336,54,61,273,428,6,7,741,867
50,11,1,11001,District of Columbia,District of Columbia,6,13,24803,11109,13694,4528,4562,6240,8591,47,53,178,319,6,4,501,604
50,11,1,11001,District of Columbia,District of Columbia,6,14,18170,8223,9947,2770,2731,5154,6879,33,28,176,200,3,6,273,506
50,11,1,11001,District of Columbia,District of Columbia,6,15,15399,6481,8918,2060,2051,4243,6545,20,32,108,195,3,3,192,347
50,11,1,11001,District of Columbia,District of Columbia,6,16,13776,5248,8528,1708,2058,3395,6240,13,27,86,126,3,0,139,251
50,11,1,11001,District of Columbia,District of Columbia,6,17,10694,3640,7054,1287,2021,2257,4866,7,19,54,84,0,1,94,202
50,11,1,11001,District of Columbia,District of Columbia,6,18,8815,2470,6345,1030,2212,1363,3957,5,12,42,97,0,2,57,154
50,11,1,11001,District of Columbia,District of Columbia,6,99,567754,267470,300284,104354,103197,149612,180377,1200,1250,7528,9809,301,266,25187,23056
50,11,1,11001,District of Columbia,District of Columbia,7,0,7220,3672,3548,1094,964,2380,2401,15,4,52,71,4,6,538,552
50,11,1,11001,District of Columbia,District of Columbia,7,1,24831,12624,12207,3765,3604,8061,7776,43,76,250,274,18,20,1545,1631
50,11,1,11001,District of Columbia,District of Columbia,7,2,26004,13183,12821,3170,2907,9222,9157,69,69,266,266,21,11,1511,1424
50,11,1,11001,District of Columbia,District of Columbia,7,3,31544,15796,15748,2615,2585,12622,12539,67,75,169,234,15,12,1340,1370
50,11,1,11001,District of Columbia,District of Columbia,7,4,38560,18306,20254,5909,6548,11487,12583,89,83,498,588,31,24,1841,1600
50,11,1,11001,District of Columbia,District of Columbia,7,5,53327,24536,28791,12164,14166,10661,12561,143,120,1011,1202,45,29,2876,2435
50,11,1,11001,District of Columbia,District of Columbia,7,6,54019,25040,28979,13912,14896,9281,11483,144,139,1069,1732,50,38,3557,2963
50,11,1,11001,District of Columbia,District of Columbia,7,7,48752,23586,25166,12954,12011,8925,11057,106,112,1114,1445,33,38,3048,2353
50,11,1,11001,District of Columbia,District of Columbia,7,8,42904,21717,21187,10739,8452,9686,11389,112,115,786,829,27,12,2360,1879
50,11,1,11001,District of Columbia,District of Columbia,7,9,39944,20388,19556,8220,5942,11286,12640,116,95,473,560,16,23,1961,1614
50,11,1,11001,District of Columbia,District of Columbia,7,10,38304,18638,19666,6526,5421,11388,13394,75,78,374,470,13,19,1388,1293
50,11,1,11001,District of Columbia,District of Columbia,7,11,36876,17376,19500,6240,5798,10452,12772,81,84,376,547,9,15,1161,1172
50,11,1,11001,District of Columbia,District of Columbia,7,12,33252,15281,17971,5883,6428,8837,10761,61,71,319,457,7,11,797,899
50,11,1,11001,District of Columbia,District of Columbia,7,13,24997,11242,13755,4691,4751,6220,8442,49,48,171,339,7,8,524,608
50,11,1,11001,District of Columbia,District of Columbia,7,14,18508,8303,10205,2947,2925,5053,6929,36,30,172,209,7,9,293,544
50,11,1,11001,District of Columbia,District of Columbia,7,15,15034,6450,8584,2074,1994,4187,6275,19,34,128,185,1,4,197,343
50,11,1,11001,District of Columbia,District of Columbia,7,16,13359,5154,8205,1698,1990,3331,6007,10,21,77,116,2,0,144,286
50,11,1,11001,District of Columbia,District of Columbia,7,17,10626,3608,7018,1301,1999,2202,4831,6,23,61,97,1,0,103,203
50,11,1,11001,District of Columbia,District of Columbia,7,18,9075,2623,6452,1102,2228,1454,4053,6,15,38,91,0,1,63,168
50,11,1,11001,District of Columbia,District of Columbia,7,99,567136,267523,299613,107004,105609,146735,177050,1247,1292,7404,9712,307,280,25247,23337
50,11,1,11001,District of Columbia,District of Columbia,8,0,7321,3660,3661,1045,930,2383,2538,9,7,63,42,4,5,609,532
50,11,1,11001,District of Columbia,District of Columbia,8,1,24036,12232,11804,3601,3542,7791,7458,59,69,226,267,23,26,1381,1538
50,11,1,11001,District of Columbia,District of Columbia,8,2,25968,13093,12875,3354,3089,8970,8994,71,82,259,259,20,12,1583,1471
50,11,1,11001,District of Columbia,District of Columbia,8,3,30048,15095,14953,2548,2477,11999,11818,70,59,163,251,15,15,1314,1331
50,11,1,11001,District of Columbia,District of Columbia,8,4,39473,18701,20772,5805,6697,11948,12870,85,92,492,608,33,21,1710,1655
50,11,1,11001,District of Columbia,District of Columbia,8,5,55644,25445,30199,13028,14971,10528,12539,177,116,1095,1760,48,38,2885,2292
50,11,1,11001,District of Columbia,District of Columbia,8,6,56351,26134,30217,14643,15956,9318,11428,167,174,1365,1889,53,37,3540,3047
50,11,1,11001,District of Columbia,District of Columbia,8,7,48803,23577,25226,13046,12356,8504,10632,120,114,1391,1477,39,42,2952,2397
50,11,1,11001,District of Columbia,District of Columbia,8,8,43247,21840,21407,11243,8803,9231,11102,125,100,826,954,35,14,2380,1902
50,11,1,11001,District of Columbia,District of Columbia,8,9,39469,20188,19281,8256,6196,11007,12066,117,96,495,589,22,25,1961,1628
50,11,1,11001,District of Columbia,District of Columbia,8,10,38310,18837,19473,6622,5308,11411,13247,90,98,406,480,16,21,1464,1312
50,11,1,11001,District of Columbia,District of Columbia,8,11,36200,17054,19146,6064,5625,10333,12616,95,82,335,530,9,15,1149,1162
50,11,1,11001,District of Columbia,District of Columbia,8,12,34626,15940,18686,6069,6504,9267,11359,72,75,329,489,7,12,795,933
50,11,1,11001,District of Columbia,District of Columbia,8,13,25219,11393,13826,4835,4868,6202,8374,47,58,183,326,9,9,556,625
50,11,1,11001,District of Columbia,District of Columbia,8,14,18803,8450,10353,3150,3141,4987,6820,44,31,166,230,7,12,333,566
50,11,1,11001,District of Columbia,District of Columbia,8,15,14796,6420,8376,2127,1968,4082,6073,18,26,141,211,1,4,204,344
50,11,1,11001,District of Columbia,District of Columbia,8,16,12766,5030,7736,1714,1882,3183,5635,14,25,76,119,1,0,150,290
50,11,1,11001,District of Columbia,District of Columbia,8,17,10427,3590,6837,1333,1932,2147,4723,6,19,70,101,1,0,97,191
50,11,1,11001,District of Columbia,District of Columbia,8,18,9174,2680,6494,1153,2207,1463,4104,4,19,33,94,0,1,73,170
50,11,1,11001,District of Columbia,District of Columbia,8,99,570681,269359,301322,109636,108452,144754,174396,1390,1342,8114,10676,343,309,25136,23386
50,11,1,11001,District of Columbia,District of Columbia,9,0,7735,4000,3735,1231,1124,2561,2394,7,16,59,53,3,3,676,619
50,11,1,11001,District of Columbia,District of Columbia,9,1,24123,12308,11815,3702,3314,7744,7682,60,65,221,235,22,23,1418,1329
50,11,1,11001,District of Columbia,District of Columbia,9,2,25107,12600,12507,3293,3139,8491,8512,74,81,270,297,20,15,1473,1501
50,11,1,11001,District of Columbia,District of Columbia,9,3,28552,14216,14336,2413,2544,11203,11135,91,60,166,243,16,11,1299,1354
50,11,1,11001,District of Columbia,District of Columbia,9,4,39934,19055,20879,5836,6661,12174,12955,102,115,521,616,31,21,1708,1644
50,11,1,11001,District of Columbia,District of Columbia,9,5,57203,26156,31047,13687,15984,10533,12653,172,115,1137,1429,53,39,2973,2414
50,11,1,11001,District of Columbia,District of Columbia,9,6,59129,27556,31573,16051,17592,9452,11305,181,160,1164,1677,57,52,3439,2966
50,11,1,11001,District of Columbia,District of Columbia,9,7,48747,23362,25385,13350,12564,8126,10404,131,140,1192,1603,32,41,2854,2566
50,11,1,11001,District of Columbia,District of Columbia,9,8,43535,22151,21384,11217,9035,9395,10750,125,124,965,1014,34,15,2512,1984
50,11,1,11001,District of Columbia,District of Columbia,9,9,38720,19685,19035,8480,6368,10256,11626,107,95,541,585,20,24,1929,1640
50,11,1,11001,District of Columbia,District of Columbia,9,10,37883,18833,19050,6877,5322,11144,12827,112,109,403,465,19,22,1511,1304
50,11,1,11001,District of Columbia,District of Columbia,9,11,36606,17443,19163,6031,5551,10737,12729,81,77,334,515,10,15,1186,1177
50,11,1,11001,District of Columbia,District of Columbia,9,12,34041,15577,18464,5865,6190,9091,11423,72,74,343,512,7,14,832,954
50,11,1,11001,District of Columbia,District of Columbia,9,13,26857,12117,14740,5195,5470,6514,8642,52,70,212,353,9,9,607,696
50,11,1,11001,District of Columbia,District of Columbia,9,14,19548,8828,10720,3426,3349,5071,6935,39,34,178,260,7,11,338,549
50,11,1,11001,District of Columbia,District of Columbia,9,15,14704,6360,8344,2161,2078,3995,5935,22,36,133,186,1,3,204,364
50,11,1,11001,District of Columbia,District of Columbia,9,16,12188,4812,7376,1670,1801,3004,5367,19,21,76,118,1,0,138,273
50,11,1,11001,District of Columbia,District of Columbia,9,17,10313,3605,6708,1366,1867,2123,4664,7,20,71,89,1,0,113,205
50,11,1,11001,District of Columbia,District of Columbia,9,18,9479,2791,6688,1165,2235,1556,4260,4,20,42,100,0,1,67,166
50,11,1,11001,District of Columbia,District of Columbia,9,99,574404,271455,302949,113016,112188,143170,172198,1458,1432,8028,10350,343,319,25277,23705
50,11,1,11001,District of Columbia,District of Columbia,10,0,7888,4036,3852,1293,1157,2485,2485,19,21,68,43,1,4,685,644
50,11,1,11001,District of Columbia,District of Columbia,10,1,24836,12552,12284,3792,3717,7845,7686,61,71,228,241,24,31,1537,1463
50,11,1,11001,District of Columbia,District of Columbia,10,2,24698,12338,12360,3328,3208,8178,8311,75,89,246,285,25,21,1540,1631
50,11,1,11001,District of Columbia,District of Columbia,10,3,26935,13655,13280,2423,2354,10661,10289,86,60,165,231,18,12,1280,1125
50,11,1,11001,District of Columbia,District of Columbia,10,4,40510,19329,21181,5892,6712,12364,13123,99,120,501,646,27,16,1780,1710
50,11,1,11001,District of Columbia,District of Columbia,10,5,59153,26557,32596,14038,17171,10440,12477,200,99,1220,1887,63,54,2867,2453
50,11,1,11001,District of Columbia,District of Columbia,10,6,61925,28623,33302,16999,18325,9274,11635,198,197,1390,2269,54,37,3681,3131
50,11,1,11001,District of Columbia,District of Columbia,10,7,50168,24322,25846,13916,13405,8291,9971,123,129,1397,1583,39,38,3126,2544
50,11,1,11001,District of Columbia,District of Columbia,10,8,42923,21638,21285,11244,8879,8806,10680,110,142,995,1114,36,15,2489,2005
50,11,1,11001,District of Columbia,District of Columbia,10,9,37883,19247,18636,8723,6610,9585,10898,113,104,484,649,26,25,1967,1693
50,11,1,11001,District of Columbia,District of Columbia,10,10,38290,19097,19193,6948,5498,11261,12697,116,119,430,479,19,23,1594,1387
50,11,1,11001,District of Columbia,District of Columbia,10,11,36618,17668,18950,6122,5496,10829,12498,97,77,352,539,10,16,1231,1211
50,11,1,11001,District of Columbia,District of Columbia,10,12,33949,15656,18293,5818,6020,9245,11451,60,79,315,466,9,16,822,975
50,11,1,11001,District of Columbia,District of Columbia,10,13,27675,12557,15118,5297,5472,6837,8957,41,69,225,403,10,8,637,717
50,11,1,11001,District of Columbia,District of Columbia,10,14,20174,8969,11205,3655,3784,4953,6973,59,43,189,252,8,15,381,562
50,11,1,11001,District of Columbia,District of Columbia,10,15,14970,6503,8467,2320,2177,3979,5930,21,34,132,215,0,3,217,371
50,11,1,11001,District of Columbia,District of Columbia,10,16,11954,4746,7208,1710,1767,2888,5222,20,20,92,135,1,0,149,274
50,11,1,11001,District of Columbia,District of Columbia,10,17,9932,3593,6339,1316,1699,2164,4455,5,14,72,104,1,0,107,214
50,11,1,11001,District of Columbia,District of Columbia,10,18,9755,2885,6870,1186,2265,1610,4405,6,23,51,103,0,0,75,171
50,11,1,11001,District of Columbia,District of Columbia,10,99,580236,273971,306265,116020,115716,141695,170143,1509,1510,8552,11644,371,334,26165,24281
50,11,1,11001,District of Columbia,District of Columbia,11,0,7515,3884,3631,1459,1323,2141,2040,20,20,75,76,3,6,621,562
50,11,1,11001,District of Columbia,District of Columbia,11,1,25192,12825,12367,3968,3806,7903,7659,71,80,269,239,17,26,1684,1631
50,11,1,11001,District of Columbia,District of Columbia,11,2,26105,13140,12965,3599,3414,8604,8655,87,93,245,306,39,20,1698,1583
50,11,1,11001,District of Columbia,District of Columbia,11,3,25724,12859,12865,2538,2579,9745,9588,82,89,155,213,17,14,1307,1359
50,11,1,11001,District of Columbia,District of Columbia,11,4,40713,19372,21341,5908,6733,12309,13215,100,109,555,677,30,22,1794,1790
50,11,1,11001,District of Columbia,District of Columbia,11,5,61793,27908,33885,14955,18362,10763,12674,218,128,1252,1677,51,47,3031,2821
50,11,1,11001,District of Columbia,District of Columbia,11,6,65193,30216,34977,18339,20321,9380,11755,209,198,1455,1601,52,58,3734,3209
50,11,1,11001,District of Columbia,District of Columbia,11,7,53032,25644,27388,14766,14360,8630,10364,165,201,1384,1737,46,70,3244,2941
