SUMLEV,STATE,COUNTY,FIPStxt,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
50,6,1,6001,California,Alameda County,4,1,77912,40002,37910,21443,20253,5549,5429,373,302,9152,8695,367,339,12274,11460
50,6,1,6001,California,Alameda County,4,2,97100,49688,47412,25827,24644,8365,8069,464,451,11155,10511,503,510,14003,13489
50,6,1,6001,California,Alameda County,4,3,100049,51337,48712,26971,25433,9252,9068,490,478,11011,10132,535,495,12867,12137
50,6,1,6001,California,Alameda County,4,4,91251,46878,44373,25761,23580,7599,7521,493,442,10039,9793,494,456,12057,10802
50,6,1,6001,California,Alameda County,4,5,106899,54229,52670,30819,27568,6931,7689,582,508,13280,13994,558,559,15731,12937
50,6,1,6001,California,Alameda County,4,6,114670,57394,57276,33266,30289,6489,8036,543,518,14873,15899,454,487,16051,13749
50,6,1,6001,California,Alameda County,4,7,125901,63669,62232,36955,33302,7697,9131,600,574,16104,16898,483,471,15802,12979
50,6,1,6001,California,Alameda County,4,8,123779,62025,61754,36578,33880,7913,9392,468,532,15006,15677,514,495,12841,11382
50,6,1,6001,California,Alameda County,4,9,121556,60520,61036,36630,34718,8165,9431,486,448,13224,14271,513,491,10154,9430
50,6,1,6001,California,Alameda County,4,10,110330,54348,55982,33306,32515,7382,8821,392,443,11637,12438,365,357,7593,7292
50,6,1,6001,California,Alameda County,4,11,98075,47447,50628,29495,30046,6571,7976,307,399,9834,10842,306,312,5483,5701
50,6,1,6001,California,Alameda County,4,12,74557,36116,38441,23809,24358,4753,5622,241,249,6427,7291,199,158,3784,4169
50,6,1,6001,California,Alameda County,4,13,50790,24138,26652,15048,15947,3433,4116,164,173,4948,5791,129,133,2608,3021
50,6,1,6001,California,Alameda County,4,14,39737,18244,21493,10929,12296,2638,3239,71,103,4217,5372,94,116,1968,2397
50,6,1,6001,California,Alameda County,4,15,34794,15208,19586,9417,11645,2036,2897,66,69,3405,4572,73,75,1562,2126
50,6,1,6001,California,Alameda County,4,16,31445,12832,18613,8294,11894,1699,2787,55,73,2607,3552,32,63,1184,1669
50,6,1,6001,California,Alameda County,4,17,22766,8622,14144,5886,9631,1142,2062,21,45,1450,2193,13,33,663,1008
50,6,1,6001,California,Alameda County,4,18,19179,5913,13266,4181,9692,689,1726,19,38,952,1678,18,24,433,882
50,6,1,6001,California,Alameda County,4,99,1462106,719473,742633,420434,417223,99746,114492,5888,5901,161933,172068,5736,5657,150322,139820
50,6,1,6001,California,Alameda County,5,0,21091,10615,10476,5705,5596,1299,1307,57,47,2588,2577,82,84,3286,3311
50,6,1,6001,California,Alameda County,5,1,78092,40118,37974,21301,20023,5304,5245,382,306,9493,9059,368,356,12505,11544
50,6,1,6001,California,Alameda County,5,2,93360,47740,45620,24366,23254,7790,7606,488,447,11097,10496,534,498,13648,13199
50,6,1,6001,California,Alameda County,5,3,99504,51069,48435,26524,25033,9127,8865,495,497,11222,10396,533,527,13108,12558
50,6,1,6001,California,Alameda County,5,4,91939,47083,44856,25637,23664,7409,7509,484,481,10369,9966,542,480,12191,10981
50,6,1,6001,California,Alameda County,5,5,104734,53068,51666,29653,26786,6909,7511,616,521,13189,13844,536,578,15399,12751
50,6,1,6001,California,Alameda County,5,6,111888,55765,56123,31995,29258,6185,7738,564,565,14644,15879,486,496,15710,13594
50,6,1,6001,California,Alameda County,5,7,122698,61844,60854,35291,31911,7366,8845,577,589,16256,17126,503,455,15666,13152
50,6,1,6001,California,Alameda County,5,8,120064,60031,60033,35075,32555,7521,8849,511,556,14851,15785,477,500,13094,11534
50,6,1,6001,California,Alameda County,5,9,120799,60165,60634,35846,33964,8019,9106,477,452,13742,14865,530,515,10431,9721
50,6,1,6001,California,Alameda County,5,10,111198,54977,56221,33396,32272,7307,8699,424,449,12108,12960,396,375,7975,7650
50,6,1,6001,California,Alameda County,5,11,98518,47599,50919,29208,29673,6593,8019,326,412,10182,11364,317,347,5604,5823
50,6,1,6001,California,Alameda County,5,12,78145,37656,40489,24334,25134,4966,6025,262,276,7154,8062,227,178,4021,4442
50,6,1,6001,California,Alameda County,5,13,53435,25490,27945,16079,16892,3546,4199,164,170,5142,6022,134,139,2723,3136
50,6,1,6001,California,Alameda County,5,14,40304,18512,21792,10996,12369,2634,3247,92,119,4395,5528,91,141,1985,2393
50,6,1,6001,California,Alameda County,5,15,34685,15272,19413,9331,11346,2039,2849,60,71,3552,4763,74,74,1576,2155
50,6,1,6001,California,Alameda County,5,16,30915,12670,18245,8093,11436,1620,2675,63,74,2701,3741,35,70,1222,1683
50,6,1,6001,California,Alameda County,5,17,23156,8793,14363,5948,9685,1135,2049,23,41,1558,2370,16,34,705,1077
50,6,1,6001,California,Alameda County,5,18,19638,6166,13472,4315,9748,722,1775,22,41,1031,1776,18,26,446,908
50,6,1,6001,California,Alameda County,5,99,1454163,714633,739530,413093,410599,97491,112118,6087,6114,165274,176579,5899,5873,151295,141612
50,6,1,6001,California,Alameda County,6,0,20339,10253,10086,5475,5452,1220,1182,45,57,2564,2439,83,82,3166,3307
50,6,1,6001,California,Alameda County,6,1,78711,40279,38432,21245,20025,4981,5098,408,317,9883,9503,349,373,12625,11783
50,6,1,6001,California,Alameda County,6,2,89894,46008,43886,23202,22101,7288,7040,507,468,10865,10388,533,478,13456,12961
50,6,1,6001,California,Alameda County,6,3,98191,50456,47735,25877,24525,8937,8540,507,514,11410,10493,521,540,13283,12821
50,6,1,6001,California,Alameda County,6,4,93049,47636,45413,25476,23597,7510,7547,503,504,10770,10297,568,513,12314,11258
50,6,1,6001,California,Alameda County,6,5,102387,51983,50404,28889,26100,6756,7444,631,553,12919,13253,558,565,15087,12678
50,6,1,6001,California,Alameda County,6,6,111142,55232,55910,31301,28687,6247,7622,595,609,14580,16188,493,526,15631,13601
50,6,1,6001,California,Alameda County,6,7,118305,59267,59038,33372,30331,6880,8520,620,609,16100,17159,498,463,15453,13204
50,6,1,6001,California,Alameda County,6,8,117030,58503,58527,33815,31389,7144,8278,558,526,14880,15971,468,497,13206,11618
50,6,1,6001,California,Alameda County,6,9,120155,59687,60468,35215,33148,7780,8960,472,518,14116,15527,547,537,10727,10051
50,6,1,6001,California,Alameda County,6,10,111016,54886,56130,32978,31911,7205,8615,469,461,12412,13214,420,391,8295,7932
50,6,1,6001,California,Alameda County,6,11,98999,48005,50994,29164,29438,6608,7863,321,413,10558,11774,318,348,5865,6071
50,6,1,6001,California,Alameda County,6,12,81986,39491,42495,25075,25901,5210,6332,287,314,7894,8882,261,214,4295,4703
50,6,1,6001,California,Alameda County,6,13,55422,26405,29017,16622,17455,3614,4294,178,190,5379,6372,153,147,2791,3248
50,6,1,6001,California,Alameda County,6,14,40950,18815,22135,11112,12698,2698,3257,98,110,4490,5526,104,148,2012,2428
50,6,1,6001,California,Alameda County,6,15,34438,15232,19206,9123,10980,2054,2743,66,69,3680,4995,81,83,1590,2146
50,6,1,6001,California,Alameda County,6,16,30115,12430,17685,7843,10946,1517,2544,66,73,2791,3811,41,63,1257,1705
50,6,1,6001,California,Alameda County,6,17,23684,9122,14562,6064,9651,1140,2054,31,51,1746,2586,23,42,755,1131
50,6,1,6001,California,Alameda County,6,18,19908,6263,13645,4365,9767,716,1793,22,45,1081,1891,16,31,455,975
50,6,1,6001,California,Alameda County,6,99,1445721,709953,735768,406213,404102,95505,109726,6384,6401,168118,180269,6035,6041,152263,143621
50,6,1,6001,California,Alameda County,7,0,19636,10061,9575,5292,5060,1190,1114,43,52,2536,2406,77,76,3192,3192
50,6,1,6001,California,Alameda County,7,1,79356,40525,38831,21158,20071,4823,4910,440,368,10208,9709,373,402,12714,12027
50,6,1,6001,California,Alameda County,7,2,86992,44310,42682,22047,21347,6768,6566,525,467,10808,10397,513,456,13255,12948
50,6,1,6001,California,Alameda County,7,3,96345,49441,46904,25208,23833,8327,8119,533,549,11551,10627,550,574,13428,12920
50,6,1,6001,California,Alameda County,7,4,94626,48573,46053,25530,23741,7758,7667,552,532,11142,10553,606,531,12619,11635
50,6,1,6001,California,Alameda County,7,5,100171,51009,49162,28289,25559,6758,7230,690,562,12419,12662,545,571,14887,12713
50,6,1,6001,California,Alameda County,7,6,111359,55317,56042,31047,28204,6124,7487,640,632,14900,16650,534,597,15817,13538
50,6,1,6001,California,Alameda County,7,7,113165,56462,56703,31415,28823,6336,7801,588,607,15820,16966,471,469,15139,13362
50,6,1,6001,California,Alameda County,7,8,116572,58012,58560,33204,31019,6959,8130,555,535,15060,16455,506,509,13372,11929
50,6,1,6001,California,Alameda County,7,9,117841,58377,59464,34101,32332,7457,8611,520,533,14240,15618,509,539,10995,10159
50,6,1,6001,California,Alameda County,7,10,111943,55492,56451,33127,31627,7174,8586,449,524,12797,13689,472,439,8649,8264
50,6,1,6001,California,Alameda County,7,11,99204,48239,50965,29014,29118,6572,7746,333,447,10923,12112,317,349,6138,6293
50,6,1,6001,California,Alameda County,7,12,85849,41274,44575,25681,26439,5549,6663,296,317,8690,9982,289,261,4549,4915
50,6,1,6001,California,Alameda County,7,13,57716,27518,30198,17379,18228,3662,4394,170,198,5652,6665,154,143,2950,3351
50,6,1,6001,California,Alameda County,7,14,41793,19277,22516,11344,12874,2676,3257,113,131,4711,5699,114,146,2063,2561
50,6,1,6001,California,Alameda County,7,15,34477,15340,19137,9049,10693,2083,2735,75,81,3830,5195,82,97,1613,2117
50,6,1,6001,California,Alameda County,7,16,29900,12390,17510,7661,10721,1540,2447,69,66,2903,3969,43,58,1278,1805
50,6,1,6001,California,Alameda County,7,17,23957,9164,14793,6082,9651,1024,2035,39,65,1874,2814,27,44,854,1182
50,6,1,6001,California,Alameda County,7,18,20643,6597,14046,4481,9863,788,1891,24,47,1216,2073,17,36,472,1027
50,6,1,6001,California,Alameda County,7,99,1441545,707378,734167,401109,399203,93568,107389,6654,6713,171280,184241,6199,6297,153984,145938
50,6,1,6001,California,Alameda County,8,0,19532,9940,9592,5300,5083,1158,1129,49,45,2423,2331,72,79,3303,3314
50,6,1,6001,California,Alameda County,8,1,78080,39940,38140,20657,19517,4726,4711,475,389,10078,9683,380,408,12688,11949
50,6,1,6001,California,Alameda County,8,2,87078,44530,42548,22032,21148,6550,6315,541,471,11064,10672,517,430,13624,12974
50,6,1,6001,California,Alameda County,8,3,94701,48332,46369,24249,23321,7890,7848,538,582,11711,10680,586,592,13379,13141
50,6,1,6001,California,Alameda County,8,4,96464,49421,47043,25538,23924,7945,7681,591,570,11523,11076,616,527,12967,12098
50,6,1,6001,California,Alameda County,8,5,99123,50649,48474,27901,25195,6678,7143,706,604,12317,12323,565,555,14787,12670
50,6,1,6001,California,Alameda County,8,6,112912,55788,57124,31048,28545,6203,7567,688,686,15041,17015,599,679,15941,13695
50,6,1,6001,California,Alameda County,8,7,110002,54796,55206,30228,27677,6099,7411,626,646,15459,16938,451,453,15081,13515
50,6,1,6001,California,Alameda County,8,8,116708,57890,58818,32715,30746,6767,8030,558,534,15627,17011,472,515,13539,12143
50,6,1,6001,California,Alameda County,8,9,115948,57662,58286,33278,31187,7283,8415,552,535,14395,15780,510,543,11495,10478
50,6,1,6001,California,Alameda County,8,10,112035,55326,56709,32738,31501,7164,8453,481,528,12941,14073,446,463,8891,8531
50,6,1,6001,California,Alameda County,8,11,100881,49302,51579,29391,29060,6604,7800,371,473,11462,12611,327,374,6560,6641
50,6,1,6001,California,Alameda County,8,12,88803,42392,46411,26027,27068,5725,7021,296,332,9212,10768,311,275,4726,5169
50,6,1,6001,California,Alameda County,8,13,60328,28871,31457,18149,18972,3807,4442,175,217,6052,7076,170,155,3076,3471
50,6,1,6001,California,Alameda County,8,14,42880,19761,23119,11551,13103,2692,3362,123,141,4933,5921,126,164,2078,2624
50,6,1,6001,California,Alameda County,8,15,34629,15445,19184,8990,10632,2102,2696,70,87,3962,5324,80,103,1634,2174
50,6,1,6001,California,Alameda County,8,16,29079,12299,16780,7467,10064,1454,2283,71,72,3067,4035,52,61,1305,1817
50,6,1,6001,California,Alameda County,8,17,23940,9079,14861,5873,9530,1046,2032,31,68,1975,2987,30,45,822,1182
50,6,1,6001,California,Alameda County,8,18,21361,6908,14453,4714,10049,791,1947,28,51,1279,2231,18,40,530,1077
50,6,1,6001,California,Alameda County,8,99,1444484,708331,736153,397846,396322,92684,106286,6970,7031,174521,188535,6328,6461,156426,148663
50,6,1,6001,California,Alameda County,9,0,19838,10082,9756,5235,5131,1198,1175,55,55,2495,2375,69,71,3377,3448
50,6,1,6001,California,Alameda County,9,1,77934,40072,37862,20590,19236,4676,4571,528,393,10077,9612,401,411,12960,12160
50,6,1,6001,California,Alameda County,9,2,87486,44738,42748,22005,20981,6292,6129,569,500,11349,11034,500,437,13979,13245
50,6,1,6001,California,Alameda County,9,3,92912,47449,45463,23514,22618,7522,7429,554,596,11738,10799,584,597,13471,13203
50,6,1,6001,California,Alameda County,9,4,98610,50593,48017,25808,24133,8030,7825,608,602,12171,11459,627,582,13403,12604
50,6,1,6001,California,Alameda County,9,5,100332,51364,48968,28209,25350,6647,7077,759,584,12547,12600,571,549,14896,12860
50,6,1,6001,California,Alameda County,9,6,114050,56464,57586,31407,28979,6327,7566,711,717,14967,16760,644,699,16412,14264
50,6,1,6001,California,Alameda County,9,7,108766,53810,54956,29451,27195,5973,7317,711,634,15214,17075,508,496,14814,13465
50,6,1,6001,California,Alameda County,9,8,116865,58088,58777,32187,30050,6684,7811,644,608,16230,17713,488,523,14004,12464
50,6,1,6001,California,Alameda County,9,9,113313,56395,56918,32267,30047,6913,8015,547,538,14523,15891,485,539,11762,10577
50,6,1,6001,California,Alameda County,9,10,112673,55512,57161,32361,31271,7245,8478,531,534,13295,14637,474,496,9175,9056
50,6,1,6001,California,Alameda County,9,11,102808,50313,52495,29698,29282,6735,7868,391,490,11888,13095,353,408,6938,7022
50,6,1,6001,California,Alameda County,9,12,89114,42830,46284,25676,26302,5770,6929,317,336,9927,11423,322,315,5090,5307
50,6,1,6001,California,Alameda County,9,13,66085,31400,34685,19792,20979,4010,4874,208,236,6599,7761,190,169,3217,3727
50,6,1,6001,California,Alameda County,9,14,44498,20521,23977,12171,13748,2700,3443,159,135,5017,6078,134,149,2131,2683
50,6,1,6001,California,Alameda County,9,15,35179,15718,19461,9008,10647,2151,2733,72,101,4162,5518,76,102,1677,2205
50,6,1,6001,California,Alameda County,9,16,28880,12257,16623,7353,9792,1452,2180,73,75,3139,4237,55,78,1306,1871
50,6,1,6001,California,Alameda County,9,17,24095,9267,14828,5861,9337,1050,2004,43,84,2147,3136,36,56,869,1291
50,6,1,6001,California,Alameda County,9,18,22277,7293,14984,4933,10279,841,2026,31,50,1383,2424,15,44,575,1126
50,6,1,6001,California,Alameda County,9,99,1455715,714166,741549,397526,395357,92216,105450,7511,7268,178868,193627,6532,6721,160056,152578
50,6,1,6001,California,Alameda County,10,0,19782,10154,9628,5146,4911,1146,1108,59,52,2682,2490,74,77,3384,3302
50,6,1,6001,California,Alameda County,10,1,78653,40519,38134,20519,19170,4839,4636,579,454,10163,9575,414,434,13494,12617
50,6,1,6001,California,Alameda County,10,2,89800,45898,43902,22443,21372,6314,6061,601,528,11819,11612,523,445,14565,13804
50,6,1,6001,California,Alameda County,10,3,92215,46967,45248,23112,22287,7147,7039,590,615,11826,11059,589,604,13810,13438
50,6,1,6001,California,Alameda County,10,4,99861,51169,48692,25760,24235,8024,7762,628,638,12647,11940,598,605,13867,13227
50,6,1,6001,California,Alameda County,10,5,102938,52364,50574,28362,26036,6679,7195,781,667,13124,13031,630,598,15115,13256
50,6,1,6001,California,Alameda County,10,6,115540,57195,58345,31889,29331,6369,7735,814,784,14890,16756,674,736,16847,14770
50,6,1,6001,California,Alameda County,10,7,110033,54364,55669,29684,27479,6107,7275,724,703,15185,17282,539,500,15237,13865
50,6,1,6001,California,Alameda County,10,8,117503,58381,59122,31737,29542,6624,7712,652,643,16960,18454,500,537,14509,12842
50,6,1,6001,California,Alameda County,10,9,111998,55719,56279,31614,29512,6669,7750,657,559,14578,16022,474,558,12154,10940
50,6,1,6001,California,Alameda County,10,10,113320,55903,57417,32040,30925,7235,8278,522,546,14004,15332,486,528,9542,9429
50,6,1,6001,California,Alameda County,10,11,105161,51616,53545,30193,29620,6797,7830,430,511,12475,13716,373,437,7438,7512
50,6,1,6001,California,Alameda County,10,12,91116,43714,47402,25823,26448,5955,7171,346,358,10367,12024,331,340,5269,5498
50,6,1,6001,California,Alameda County,10,13,70087,33308,36779,20600,21832,4256,5188,229,282,7360,8568,217,197,3537,3991
50,6,1,6001,California,Alameda County,10,14,47681,22134,25547,13381,14833,2917,3557,146,144,5179,6366,133,151,2216,2824
50,6,1,6001,California,Alameda County,10,15,35863,16052,19811,9131,10793,2103,2752,90,112,4368,5659,91,113,1691,2234
50,6,1,6001,California,Alameda County,10,16,28845,12347,16498,7319,9583,1450,2114,64,80,3269,4369,58,76,1316,1906
50,6,1,6001,California,Alameda County,10,17,23779,9122,14657,5753,9055,957,1934,40,78,2201,3306,37,70,898,1362
50,6,1,6001,California,Alameda County,10,18,23033,7616,15417,5070,10489,883,2054,34,56,1509,2578,20,53,621,1172
50,6,1,6001,California,Alameda County,10,99,1477208,724542,752666,399576,397453,92471,105151,7986,7810,184606,200139,6761,7059,165510,157989
50,6,1,6001,California,Alameda County,11,0,18907,9623,9284,4636,4578,1162,1132,121,119,2522,2364,92,89,3149,3262
50,6,1,6001,California,Alameda County,11,1,79065,40822,38243,20187,18728,4876,4823,632,456,10372,9794,420,444,13875,12693
50,6,1,6001,California,Alameda County,11,2,92855,47277,45578,23069,22258,6270,5995,636,594,12430,12002,513,489,15087,14651
50,6,1,6001,California,Alameda County,11,3,91700,46799,44901,22936,22008,6922,6766,622,622,11812,11075,616,594,14192,13684
50,6,1,6001,California,Alameda County,11,4,100480,51465,49015,25626,24259,7965,7725,685,689,12973,12171,610,617,14348,13827
50,6,1,6001,California,Alameda County,11,5,105718,53738,51980,28593,26296,6835,7323,820,703,13901,13698,630,629,15321,13704
50,6,1,6001,California,Alameda County,11,6,115218,57035,58183,31771,29600,6467,7795,834,776,14458,16169,753,681,16873,15016
50,6,1,6001,California,Alameda County,11,7,112642,55261,57381,30123,28180,6363,7470,826,736,15099,17804,547,553,15636,14286
50,6,1,6001,California,Alameda County,11,8,116882,57967,58915,31019,28940,6454,7631,683,685,17351,18746,481,552,14749,13231
50,6,1,6001,California,Alameda County,11,9,111511,55685,55826,31248,28817,6545,7446,676,578,14947,16424,460,555,12578,11201
50,6,1,6001,California,Alameda County,11,10,114633,56400,58233,31889,30878,7152,8295,537,623,14599,16078,519,538,9999,9923
50,6,1,6001,California,Alameda County,11,11,106686,52408,54278,30304,29712,6933,7898,459,533,12892,14172,410,467,7758,7816
50,6,1,6001,California,Alameda County,11,12,93161,44790,48371,26140,26769,6108,7163,341,360,10895,12596,324,363,5539,5867
50,6,1,6001,California,Alameda County,11,13,75018,35646,39372,21757,22934,4520,5592,252,307,8128,9512,249,225,3833,4284
50,6,1,6001,California,Alameda County,11,14,50419,23524,26895,14195,15600,3052,3731,186,166,5516,6702,159,161,2355,2944
50,6,1,6001,California,Alameda County,11,15,36912,16593,20319,9393,11156,2198,2765,93,107,4527,5778,97,118,1778,2333
50,6,1,6001,California,Alameda County,11,16,29141,12565,16576,7305,9409,1467,2153,77,91,3452,4564,55,78,1324,1924
50,6,1,6001,California,Alameda County,11,17,23477,9105,14372,5629,8770,922,1853,47,71,2315,3400,41,62,950,1384
50,6,1,6001,California,Alameda County,11,18,24114,8003,16111,5299,10715,927,2213,38,63,1598,2854,22,62,672,1264
50,6,1,6001,California,Alameda County,11,99,1498539,734706,763833,401119,399607,93138,105769,8565,8279,189787,205903,6998,7277,170016,163294
