SUMLEV,STATE,COUNTY,FIPStxt,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
50,50,1,50001,Vermont,Addison County,1,0,407,209,198,206,186,0,2,1,0,0,1,0,0,4,6
50,50,1,50001,Vermont,Addison County,1,1,1650,828,822,804,778,5,8,2,1,3,14,1,0,8,5
50,50,1,50001,Vermont,Addison County,1,2,2536,1289,1247,1252,1198,7,6,1,8,6,10,0,0,13,9
50,50,1,50001,Vermont,Addison County,1,3,2647,1353,1294,1321,1256,3,6,5,2,10,11,0,0,8,9
50,50,1,50001,Vermont,Addison County,1,4,3382,1748,1634,1635,1537,49,29,7,3,29,26,0,0,64,51
50,50,1,50001,Vermont,Addison County,1,5,2834,1453,1381,1354,1275,29,30,2,2,43,36,2,2,45,54
50,50,1,50001,Vermont,Addison County,1,6,1691,827,864,809,849,3,3,4,1,0,7,0,0,5,12
50,50,1,50001,Vermont,Addison County,1,7,2283,1068,1215,1053,1189,3,2,1,4,4,9,0,2,5,10
50,50,1,50001,Vermont,Addison County,1,8,2767,1412,1355,1380,1329,7,2,6,5,6,6,0,1,12,14
50,50,1,50001,Vermont,Addison County,1,9,2955,1418,1537,1392,1511,2,0,7,8,4,10,0,0,5,8
50,50,1,50001,Vermont,Addison County,1,10,3007,1484,1523,1466,1498,4,1,4,6,4,10,0,0,8,10
50,50,1,50001,Vermont,Addison County,1,11,2572,1312,1260,1299,1242,1,1,4,2,2,6,0,0,8,4
50,50,1,50001,Vermont,Addison County,1,12,1868,970,898,955,886,1,2,3,1,4,3,0,1,3,4
50,50,1,50001,Vermont,Addison County,1,13,1305,649,656,643,649,2,1,3,2,1,2,0,0,3,2
50,50,1,50001,Vermont,Addison County,1,14,1077,531,546,523,538,0,2,1,1,1,2,0,0,1,0
50,50,1,50001,Vermont,Addison County,1,15,1065,488,577,482,576,1,0,0,0,1,0,1,1,2,1
50,50,1,50001,Vermont,Addison County,1,16,857,350,507,346,506,0,0,1,0,0,1,0,0,0,1
50,50,1,50001,Vermont,Addison County,1,17,564,227,337,227,334,0,0,0,1,0,0,0,0,1,1
50,50,1,50001,Vermont,Addison County,1,18,496,156,340,154,338,0,0,0,0,0,1,0,0,0,0
50,50,1,50001,Vermont,Addison County,1,99,35963,17772,18191,17301,17675,117,95,52,47,118,155,4,7,195,201
50,50,1,50001,Vermont,Addison County,2,0,410,210,200,207,188,0,2,1,0,0,1,0,0,4,6
50,50,1,50001,Vermont,Addison County,2,1,1646,828,818,803,776,5,8,2,1,3,14,1,0,8,5
50,50,1,50001,Vermont,Addison County,2,2,2521,1281,1240,1244,1189,7,6,1,8,6,10,0,0,13,9
50,50,1,50001,Vermont,Addison County,2,3,2658,1356,1302,1325,1262,3,6,5,2,10,11,0,0,8,9
50,50,1,50001,Vermont,Addison County,2,4,3388,1754,1634,1638,1537,50,29,7,3,30,27,0,0,64,51
50,50,1,50001,Vermont,Addison County,2,5,2840,1456,1384,1355,1275,29,31,2,2,45,38,2,2,45,54
50,50,1,50001,Vermont,Addison County,2,6,1673,817,856,799,841,3,3,4,1,0,7,0,0,5,12
50,50,1,50001,Vermont,Addison County,2,7,2280,1067,1213,1052,1187,3,2,1,4,4,9,0,2,5,10
50,50,1,50001,Vermont,Addison County,2,8,2750,1405,1345,1373,1319,7,2,6,5,6,6,0,1,12,14
50,50,1,50001,Vermont,Addison County,2,9,2958,1418,1540,1391,1514,2,0,7,8,4,10,0,0,5,8
50,50,1,50001,Vermont,Addison County,2,10,3026,1494,1532,1475,1507,4,1,4,6,4,10,0,0,8,10
50,50,1,50001,Vermont,Addison County,2,11,2592,1322,1270,1309,1252,1,1,4,2,2,6,0,0,8,4
50,50,1,50001,Vermont,Addison County,2,12,1882,976,906,961,894,1,2,3,1,4,3,0,1,3,4
50,50,1,50001,Vermont,Addison County,2,13,1309,651,658,645,651,2,1,3,2,1,2,0,0,3,2
50,50,1,50001,Vermont,Addison County,2,14,1075,530,545,522,537,0,2,1,1,1,2,0,0,1,0
50,50,1,50001,Vermont,Addison County,2,15,1066,490,576,484,575,1,0,0,0,1,0,1,1,2,1
50,50,1,50001,Vermont,Addison County,2,16,862,352,510,348,509,0,0,1,0,0,1,0,0,0,1
50,50,1,50001,Vermont,Addison County,2,17,568,229,339,229,336,0,0,0,1,0,0,0,0,1,1
