SUMLEV,STATE,COUNTY,FIPStxt,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
50,45,1,45001,South Carolina,Abbeville County,3,7,1659,795,864,552,536,239,321,0,0,3,5,1,0,8,8
50,45,1,45001,South Carolina,Abbeville County,3,8,1762,853,909,614,590,235,311,1,0,1,5,0,0,6,8
50,45,1,45001,South Carolina,Abbeville County,3,9,1955,926,1029,666,694,255,329,1,3,0,0,0,0,6,7
50,45,1,45001,South Carolina,Abbeville County,3,10,1914,956,958,704,654,247,293,2,3,0,3,0,0,5,5
50,45,1,45001,South Carolina,Abbeville County,3,11,1887,941,946,686,640,242,301,2,0,4,2,0,0,4,2
50,45,1,45001,South Carolina,Abbeville County,3,12,1423,688,735,523,524,162,206,1,1,1,3,0,0,2,2
50,45,1,45001,South Carolina,Abbeville County,3,13,1172,570,602,390,429,172,168,2,1,1,1,0,0,4,1
50,45,1,45001,South Carolina,Abbeville County,3,14,1100,513,587,393,423,119,158,0,0,0,2,0,0,1,3
50,45,1,45001,South Carolina,Abbeville County,3,15,994,432,562,359,432,71,130,0,0,0,0,0,0,0,2
50,45,1,45001,South Carolina,Abbeville County,3,16,823,321,502,261,400,60,97,0,0,0,3,0,0,1,0
50,45,1,45001,South Carolina,Abbeville County,3,17,491,166,325,137,263,28,62,0,0,0,0,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,3,18,497,137,360,96,286,39,72,0,0,2,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,3,99,26330,12614,13716,8951,9270,3546,4328,15,11,26,35,3,3,114,104
50,45,1,45001,South Carolina,Abbeville County,4,0,329,167,162,115,106,50,52,0,0,0,0,0,0,2,1
50,45,1,45001,South Carolina,Abbeville County,4,1,1393,729,664,496,420,226,231,1,1,1,1,0,1,9,10
50,45,1,45001,South Carolina,Abbeville County,4,2,1722,869,853,577,519,277,322,0,0,1,1,0,2,13,18
50,45,1,45001,South Carolina,Abbeville County,4,3,1959,991,968,630,599,349,357,2,0,2,3,1,0,20,10
50,45,1,45001,South Carolina,Abbeville County,4,4,1983,1018,965,699,617,304,337,2,1,5,3,0,0,14,9
50,45,1,45001,South Carolina,Abbeville County,4,5,1728,807,921,563,644,232,273,0,0,5,2,1,0,16,12
50,45,1,45001,South Carolina,Abbeville County,4,6,1423,683,740,464,499,215,232,1,2,0,2,1,0,12,9
50,45,1,45001,South Carolina,Abbeville County,4,7,1619,784,835,563,540,217,288,0,0,3,5,1,0,8,7
50,45,1,45001,South Carolina,Abbeville County,4,8,1761,888,873,625,565,258,302,1,0,1,3,0,0,6,8
50,45,1,45001,South Carolina,Abbeville County,4,9,1929,900,1029,656,684,239,337,1,4,0,0,0,1,6,7
50,45,1,45001,South Carolina,Abbeville County,4,10,1928,952,976,700,684,247,280,2,4,0,3,0,0,5,4
50,45,1,45001,South Carolina,Abbeville County,4,11,1874,944,930,685,626,247,299,2,0,3,2,0,0,4,2
50,45,1,45001,South Carolina,Abbeville County,4,12,1548,748,800,563,570,181,225,2,1,1,3,0,0,2,2
50,45,1,45001,South Carolina,Abbeville County,4,13,1206,598,608,412,427,180,176,2,1,1,1,0,0,5,2
50,45,1,45001,South Carolina,Abbeville County,4,14,1068,491,577,372,415,118,156,0,0,0,2,0,0,3,3
50,45,1,45001,South Carolina,Abbeville County,4,15,972,417,555,331,420,84,135,0,0,0,0,0,0,0,2
50,45,1,45001,South Carolina,Abbeville County,4,16,851,349,502,286,389,63,108,0,0,0,3,0,0,1,0
50,45,1,45001,South Carolina,Abbeville County,4,17,549,194,355,159,293,34,62,0,0,0,0,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,4,18,469,123,346,95,273,26,71,0,0,2,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,4,99,26311,12652,13659,8991,9290,3547,4243,16,14,25,35,4,4,126,106
50,45,1,45001,South Carolina,Abbeville County,5,0,326,172,154,107,105,62,43,0,0,0,0,0,0,3,1
50,45,1,45001,South Carolina,Abbeville County,5,1,1365,707,658,478,420,216,221,1,1,2,2,0,2,9,10
50,45,1,45001,South Carolina,Abbeville County,5,2,1714,885,829,601,521,268,298,0,0,1,1,0,1,16,14
50,45,1,45001,South Carolina,Abbeville County,5,3,1948,983,965,627,580,344,371,2,0,2,3,1,0,17,10
50,45,1,45001,South Carolina,Abbeville County,5,4,1985,997,988,692,644,289,333,2,1,5,3,0,0,17,11
50,45,1,45001,South Carolina,Abbeville County,5,5,1707,820,887,563,615,241,268,0,0,5,2,1,0,13,11
50,45,1,45001,South Carolina,Abbeville County,5,6,1417,665,752,450,525,212,218,1,2,0,2,0,0,10,12
50,45,1,45001,South Carolina,Abbeville County,5,7,1574,773,801,556,518,212,277,0,0,3,4,1,0,11,8
50,45,1,45001,South Carolina,Abbeville County,5,8,1754,879,875,618,561,254,306,1,0,2,3,0,0,7,9
50,45,1,45001,South Carolina,Abbeville County,5,9,1865,874,991,635,672,234,312,1,4,0,0,0,0,7,7
50,45,1,45001,South Carolina,Abbeville County,5,10,1941,940,1001,686,695,247,295,3,4,0,3,0,0,5,6
50,45,1,45001,South Carolina,Abbeville County,5,11,1902,967,935,695,636,260,295,3,0,3,1,0,0,5,2
50,45,1,45001,South Carolina,Abbeville County,5,12,1580,771,809,596,561,171,243,2,1,1,3,0,0,2,3
50,45,1,45001,South Carolina,Abbeville County,5,13,1321,630,691,436,497,187,189,2,1,1,1,0,0,3,2
50,45,1,45001,South Carolina,Abbeville County,5,14,1054,507,547,387,393,119,149,0,0,0,2,0,0,3,2
50,45,1,45001,South Carolina,Abbeville County,5,15,995,417,578,320,438,95,140,0,0,0,0,0,0,0,2
50,45,1,45001,South Carolina,Abbeville County,5,16,800,327,473,274,360,53,109,0,0,0,3,0,0,1,0
50,45,1,45001,South Carolina,Abbeville County,5,17,600,213,387,173,325,39,60,0,0,0,0,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,5,18,458,123,335,98,269,24,64,0,0,1,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,5,99,26306,12650,13656,8992,9335,3527,4191,18,14,26,34,3,3,129,110
50,45,1,45001,South Carolina,Abbeville County,6,0,351,183,168,131,108,49,56,0,0,0,0,0,0,3,1
50,45,1,45001,South Carolina,Abbeville County,6,1,1338,707,631,473,424,221,190,1,1,2,2,0,1,6,19
50,45,1,45001,South Carolina,Abbeville County,6,2,1719,878,841,608,540,255,291,0,0,1,1,0,0,13,14
50,45,1,45001,South Carolina,Abbeville County,6,3,1856,956,900,599,544,342,341,2,0,2,3,1,0,18,12
50,45,1,45001,South Carolina,Abbeville County,6,4,1991,991,1000,686,653,290,332,2,2,5,3,0,0,18,12
50,45,1,45001,South Carolina,Abbeville County,6,5,1668,826,842,560,579,250,257,0,0,5,2,1,0,18,13
50,45,1,45001,South Carolina,Abbeville County,6,6,1397,656,741,454,512,198,220,1,2,0,3,1,0,13,9
50,45,1,45001,South Carolina,Abbeville County,6,7,1526,745,781,536,513,203,262,0,0,3,4,1,0,9,8
50,45,1,45001,South Carolina,Abbeville County,6,8,1689,852,837,589,547,257,280,1,0,2,4,0,0,8,9
50,45,1,45001,South Carolina,Abbeville County,6,9,1850,884,966,647,656,231,303,3,4,0,0,0,0,6,7
50,45,1,45001,South Carolina,Abbeville County,6,10,1964,947,1017,695,707,245,298,3,5,0,3,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,6,11,1920,939,981,674,668,254,308,3,0,3,1,0,0,5,3
50,45,1,45001,South Carolina,Abbeville County,6,12,1668,847,821,647,558,195,258,2,1,1,3,0,0,2,3
50,45,1,45001,South Carolina,Abbeville County,6,13,1333,623,710,455,519,163,186,2,1,1,1,0,0,3,2
50,45,1,45001,South Carolina,Abbeville County,6,14,1104,558,546,407,391,148,150,2,0,0,2,0,0,2,3
50,45,1,45001,South Carolina,Abbeville County,6,15,980,408,572,300,435,105,136,0,0,0,0,0,0,0,2
50,45,1,45001,South Carolina,Abbeville County,6,16,805,334,471,274,351,59,115,0,0,0,2,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,6,17,626,230,396,191,337,38,58,0,0,0,0,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,6,18,450,115,335,95,270,19,63,0,0,1,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,6,99,26235,12679,13556,9021,9312,3522,4104,22,16,26,35,4,1,130,121
50,45,1,45001,South Carolina,Abbeville County,7,0,296,140,156,100,103,38,43,0,0,0,1,0,1,3,2
50,45,1,45001,South Carolina,Abbeville County,7,1,1285,675,610,458,403,203,187,1,2,3,1,0,1,10,9
50,45,1,45001,South Carolina,Abbeville County,7,2,1681,875,806,609,524,251,269,0,0,2,4,0,1,7,8
50,45,1,45001,South Carolina,Abbeville County,7,3,1755,899,856,573,508,308,332,2,1,2,2,1,0,16,15
50,45,1,45001,South Carolina,Abbeville County,7,4,1982,976,1006,676,683,285,308,3,2,5,3,0,0,22,12
50,45,1,45001,South Carolina,Abbeville County,7,5,1666,859,807,594,538,254,259,1,2,0,3,0,0,16,11
50,45,1,45001,South Carolina,Abbeville County,7,6,1378,650,728,440,514,202,207,2,2,1,4,0,0,11,6
50,45,1,45001,South Carolina,Abbeville County,7,7,1446,705,741,512,487,184,247,0,1,3,4,1,1,8,8
50,45,1,45001,South Carolina,Abbeville County,7,8,1616,797,819,546,523,241,284,2,0,2,6,1,0,7,8
50,45,1,45001,South Carolina,Abbeville County,7,9,1808,874,934,631,639,235,285,4,4,0,2,0,0,7,7
50,45,1,45001,South Carolina,Abbeville County,7,10,1966,962,1004,697,698,260,295,1,5,0,3,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,7,11,1935,943,992,694,669,239,314,4,2,2,3,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,7,12,1797,891,906,667,609,214,287,3,1,0,5,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,7,13,1358,663,695,498,522,160,166,0,1,2,1,0,0,4,3
50,45,1,45001,South Carolina,Abbeville County,7,14,1130,547,583,394,399,149,178,1,1,2,3,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,7,15,987,433,554,317,417,113,136,0,0,0,0,0,0,0,2
50,45,1,45001,South Carolina,Abbeville County,7,16,791,315,476,257,365,58,109,0,0,0,1,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,7,17,653,241,412,193,353,48,57,0,0,0,0,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,7,18,465,128,337,105,263,22,70,0,1,1,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,7,99,25995,12573,13422,8961,9217,3464,4033,24,25,25,47,3,4,129,109
50,45,1,45001,South Carolina,Abbeville County,8,0,337,166,171,114,117,48,42,0,0,0,1,0,1,2,2
50,45,1,45001,South Carolina,Abbeville County,8,1,1236,628,608,421,407,189,180,1,2,3,1,0,1,12,6
50,45,1,45001,South Carolina,Abbeville County,8,2,1659,862,797,602,507,244,276,1,0,2,4,0,1,8,11
50,45,1,45001,South Carolina,Abbeville County,8,3,1674,862,812,563,497,282,299,1,1,2,2,0,0,16,13
50,45,1,45001,South Carolina,Abbeville County,8,4,2023,998,1025,680,688,301,319,3,2,5,2,0,0,23,14
50,45,1,45001,South Carolina,Abbeville County,8,5,1625,832,793,576,528,248,254,1,2,0,3,0,0,11,10
50,45,1,45001,South Carolina,Abbeville County,8,6,1357,648,709,437,479,202,221,1,4,1,3,0,0,18,7
50,45,1,45001,South Carolina,Abbeville County,8,7,1298,620,678,444,477,168,193,0,1,3,3,0,0,9,8
50,45,1,45001,South Carolina,Abbeville County,8,8,1640,810,830,567,538,232,277,2,1,2,6,0,0,7,7
50,45,1,45001,South Carolina,Abbeville County,8,9,1733,847,886,605,584,236,294,3,3,0,2,0,0,6,8
50,45,1,45001,South Carolina,Abbeville County,8,10,1968,934,1034,680,721,249,302,1,6,0,3,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,8,11,1894,940,954,699,662,230,282,4,2,2,3,0,0,5,6
50,45,1,45001,South Carolina,Abbeville County,8,12,1902,945,957,695,648,239,296,2,3,1,5,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,8,13,1423,685,738,524,544,155,188,1,1,2,1,0,0,4,3
50,45,1,45001,South Carolina,Abbeville County,8,14,1143,551,592,379,414,165,171,2,1,2,3,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,8,15,1024,469,555,349,411,116,141,0,0,0,1,0,0,1,2
50,45,1,45001,South Carolina,Abbeville County,8,16,791,313,478,254,370,58,105,0,1,0,1,0,0,2,1
50,45,1,45001,South Carolina,Abbeville County,8,17,615,222,393,184,323,38,67,0,0,0,0,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,8,18,479,137,342,112,270,24,68,0,1,1,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,8,99,25821,12469,13352,8885,9185,3424,3975,23,31,26,45,0,3,138,111
50,45,1,45001,South Carolina,Abbeville County,9,0,325,164,161,113,108,50,41,0,0,0,1,0,1,2,2
50,45,1,45001,South Carolina,Abbeville County,9,1,1233,633,600,424,411,191,165,1,2,3,1,0,1,14,5
50,45,1,45001,South Carolina,Abbeville County,9,2,1704,859,845,597,547,247,283,1,0,2,4,0,1,6,7
50,45,1,45001,South Carolina,Abbeville County,9,3,1655,850,805,568,494,264,292,1,1,2,2,0,0,18,14
50,45,1,45001,South Carolina,Abbeville County,9,4,2039,1030,1009,692,681,319,308,3,2,6,3,0,0,27,13
50,45,1,45001,South Carolina,Abbeville County,9,5,1589,803,786,551,537,241,237,1,2,0,3,0,0,12,11
50,45,1,45001,South Carolina,Abbeville County,9,6,1291,616,675,411,462,195,203,2,4,1,4,0,0,10,6
50,45,1,45001,South Carolina,Abbeville County,9,7,1266,596,670,425,469,163,191,0,1,3,3,0,1,10,9
50,45,1,45001,South Carolina,Abbeville County,9,8,1577,789,788,563,530,211,243,2,1,2,6,1,0,7,7
50,45,1,45001,South Carolina,Abbeville County,9,9,1729,854,875,593,576,255,290,3,4,0,2,0,0,6,8
50,45,1,45001,South Carolina,Abbeville County,9,10,1930,911,1019,656,694,249,314,1,6,0,3,0,0,5,5
50,45,1,45001,South Carolina,Abbeville County,9,11,1881,930,951,706,664,213,277,4,2,2,3,0,0,5,6
50,45,1,45001,South Carolina,Abbeville County,9,12,1887,934,953,678,642,243,298,3,3,1,5,0,0,6,3
50,45,1,45001,South Carolina,Abbeville County,9,13,1571,762,809,576,609,180,193,1,1,2,1,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,9,14,1186,568,618,407,430,154,181,2,1,2,3,0,0,4,4
50,45,1,45001,South Carolina,Abbeville County,9,15,1002,451,551,333,408,113,138,0,1,0,1,0,0,1,2
50,45,1,45001,South Carolina,Abbeville County,9,16,786,329,457,256,345,72,108,0,1,0,1,0,0,2,1
50,45,1,45001,South Carolina,Abbeville County,9,17,618,236,382,192,307,44,72,0,0,0,0,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,9,18,476,128,348,103,276,24,67,0,1,1,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,9,99,25745,12443,13302,8844,9190,3428,3901,25,33,27,47,1,4,139,108
50,45,1,45001,South Carolina,Abbeville County,10,0,344,179,165,126,106,48,47,0,0,0,1,0,1,3,2
50,45,1,45001,South Carolina,Abbeville County,10,1,1281,665,616,445,416,201,173,2,2,4,2,0,1,6,4
50,45,1,45001,South Carolina,Abbeville County,10,2,1633,814,819,552,545,245,259,1,0,2,4,0,1,4,9
50,45,1,45001,South Carolina,Abbeville County,10,3,1662,871,791,579,488,273,284,1,1,2,2,0,0,17,17
50,45,1,45001,South Carolina,Abbeville County,10,4,2027,1028,999,691,655,318,323,3,2,5,4,0,0,30,16
50,45,1,45001,South Carolina,Abbeville County,10,5,1553,765,788,534,548,219,228,1,2,0,3,0,0,15,9
50,45,1,45001,South Carolina,Abbeville County,10,6,1287,643,644,436,428,198,207,1,4,1,3,0,0,12,5
50,45,1,45001,South Carolina,Abbeville County,10,7,1245,579,666,404,475,166,182,0,1,3,2,0,1,17,6
50,45,1,45001,South Carolina,Abbeville County,10,8,1578,802,776,571,517,214,241,2,1,3,8,1,0,7,8
50,45,1,45001,South Carolina,Abbeville County,10,9,1697,843,854,587,555,250,290,3,4,0,2,0,0,7,8
50,45,1,45001,South Carolina,Abbeville County,10,10,1840,883,957,623,666,253,281,2,6,0,3,0,0,4,5
50,45,1,45001,South Carolina,Abbeville County,10,11,1887,913,974,677,659,227,307,4,2,1,2,0,0,4,6
50,45,1,45001,South Carolina,Abbeville County,10,12,1922,954,968,692,664,249,291,3,3,1,5,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,10,13,1612,797,815,612,597,180,211,1,1,2,1,0,0,2,4
50,45,1,45001,South Carolina,Abbeville County,10,14,1296,593,703,430,504,157,192,2,1,2,3,0,0,6,3
50,45,1,45001,South Carolina,Abbeville County,10,15,990,458,532,337,382,116,145,0,1,0,1,0,0,1,2
50,45,1,45001,South Carolina,Abbeville County,10,16,809,346,463,258,347,86,112,0,1,0,1,0,0,2,1
50,45,1,45001,South Carolina,Abbeville County,10,17,555,213,342,181,254,32,85,0,0,0,0,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,10,18,481,135,346,104,283,31,58,0,1,0,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,10,99,25699,12481,13218,8839,9089,3463,3916,26,33,26,48,1,4,143,110
50,45,1,45001,South Carolina,Abbeville County,11,0,302,144,158,87,103,50,43,0,0,0,1,0,0,3,2
50,45,1,45001,South Carolina,Abbeville County,11,1,1227,655,572,444,392,190,156,2,2,4,2,0,1,5,5
50,45,1,45001,South Carolina,Abbeville County,11,2,1620,820,800,570,517,234,266,1,0,2,5,0,1,6,7
50,45,1,45001,South Carolina,Abbeville County,11,3,1679,869,810,587,508,261,283,1,1,2,2,0,0,17,18
50,45,1,45001,South Carolina,Abbeville County,11,4,1975,1005,970,691,638,294,309,3,2,5,4,0,0,29,17
50,45,1,45001,South Carolina,Abbeville County,11,5,1548,769,779,533,542,223,225,1,2,0,3,0,0,12,9
50,45,1,45001,South Carolina,Abbeville County,11,6,1224,601,623,409,407,183,205,1,4,1,5,0,0,11,5
50,45,1,45001,South Carolina,Abbeville County,11,7,1263,577,686,395,485,173,193,0,1,3,2,0,0,14,11
50,45,1,45001,South Carolina,Abbeville County,11,8,1542,781,761,562,512,202,232,2,1,3,6,0,0,9,8
50,45,1,45001,South Carolina,Abbeville County,11,9,1665,819,846,576,559,237,279,3,3,0,2,0,0,7,8
50,45,1,45001,South Carolina,Abbeville County,11,10,1809,877,932,621,648,249,273,2,7,0,3,0,0,5,4
50,45,1,45001,South Carolina,Abbeville County,11,11,1915,923,992,682,667,231,317,5,2,1,2,0,0,6,6
50,45,1,45001,South Carolina,Abbeville County,11,12,1937,939,998,680,691,246,294,3,3,1,5,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,11,13,1723,859,864,655,615,199,242,1,1,2,1,0,0,2,5
50,45,1,45001,South Carolina,Abbeville County,11,14,1321,612,709,461,522,143,180,3,1,2,3,0,0,5,4
50,45,1,45001,South Carolina,Abbeville County,11,15,1031,490,541,351,389,134,147,0,1,0,1,0,0,1,2
50,45,1,45001,South Carolina,Abbeville County,11,16,781,313,468,241,359,70,106,0,0,0,1,0,0,2,1
50,45,1,45001,South Carolina,Abbeville County,11,17,575,224,351,185,257,39,91,0,0,0,0,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,11,18,477,139,338,110,276,29,57,0,1,0,1,0,0,0,0
50,45,1,45001,South Carolina,Abbeville County,11,99,25614,12416,13198,8840,9087,3387,3898,28,32,26,49,0,2,140,117
50,45,1,45001,South Carolina,Abbeville County,12,0,305,146,159,93,104,48,44,0,0,0,1,0,1,3,2
50,45,1,45001,South Carolina,Abbeville County,12,1,1222,652,570,431,378,196,165,2,3,4,2,0,1,6,4
50,45,1,45001,South Carolina,Abbeville County,12,2,1573,791,782,556,510,219,255,1,0,2,5,0,1,6,9
50,45,1,45001,South Carolina,Abbeville County,12,3,1650,861,789,587,503,253,266,1,1,2,2,0,0,17,20
50,45,1,45001,South Carolina,Abbeville County,12,4,1902,976,926,665,607,289,295,3,2,6,4,0,0,28,17
50,45,1,45001,South Carolina,Abbeville County,12,5,1556,765,791,534,557,218,222,1,2,0,3,0,0,13,8
50,45,1,45001,South Carolina,Abbeville County,12,6,1211,598,613,391,402,198,200,1,4,1,5,0,0,10,6
50,45,1,45001,South Carolina,Abbeville County,12,7,1288,587,701,408,496,170,196,0,1,3,2,0,1,12,8
50,45,1,45001,South Carolina,Abbeville County,12,8,1511,774,737,563,492,193,227,2,1,3,7,1,0,9,8
50,45,1,45001,South Carolina,Abbeville County,12,9,1594,770,824,545,540,219,276,3,3,0,2,0,0,7,8
50,45,1,45001,South Carolina,Abbeville County,12,10,1780,871,909,611,635,253,263,2,7,0,3,0,0,5,4
50,45,1,45001,South Carolina,Abbeville County,12,11,1889,911,978,663,658,238,312,5,2,1,2,0,0,5,6
50,45,1,45001,South Carolina,Abbeville County,12,12,1937,925,1012,680,697,232,302,3,3,1,5,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,12,13,1796,879,917,667,648,206,262,1,1,2,1,0,0,2,5
50,45,1,45001,South Carolina,Abbeville County,12,14,1354,643,711,488,533,147,171,3,1,2,3,0,0,6,4
50,45,1,45001,South Carolina,Abbeville County,12,15,1035,476,559,341,403,130,151,0,1,0,1,0,0,1,2
50,45,1,45001,South Carolina,Abbeville County,12,16,768,327,441,252,334,73,103,0,1,0,1,0,0,2,1
50,45,1,45001,South Carolina,Abbeville County,12,17,569,230,339,191,252,39,84,0,0,0,0,0,0,0,1
50,45,1,45001,South Carolina,Abbeville County,12,18,477,139,338,109,273,30,59,0,1,0,1,0,0,0,0
