,Unnamed: 0,date,score
0,0,2020-05-27,18.272727272727273
1,1,2020-05-28,14.454545454545455
2,2,2020-05-29,18.63636363636364
3,3,2020-05-30,6.909090909090909
4,4,2020-05-31,17.545454545454547
5,5,2020-06-01,11.545454545454545
6,6,2020-06-02,25.45454545454545
7,7,2020-06-03,12.818181818181818
8,8,2020-06-04,16.545454545454547
9,9,2020-06-05,17.272727272727273
10,10,2020-06-06,7.727272727272727
11,11,2020-06-07,15.545454545454545
12,12,2020-06-08,13.636363636363635
13,13,2020-06-09,10.363636363636363
14,14,2020-06-10,16.90909090909091
15,15,2020-06-11,18.818181818181817
16,16,2020-06-12,12.545454545454545
17,17,2020-06-13,13.909090909090908
18,18,2020-06-14,27.45454545454545
19,19,2020-06-15,9.818181818181818
20,20,2020-06-16,12.818181818181818
21,21,2020-06-17,7.1818181818181825
22,22,2020-06-18,5.909090909090909
23,23,2020-06-19,14.909090909090908
24,24,2020-06-20,38.63636363636363
25,25,2020-06-21,47.36363636363637
26,26,2020-06-22,21.454545454545453
27,27,2020-06-23,6.8181818181818175
28,28,2020-06-24,31.09090909090909
29,29,2020-06-25,55.36363636363637
30,30,2020-06-26,34.27272727272727
31,31,2020-06-27,17.90909090909091
32,32,2020-06-28,13.272727272727273
33,33,2020-06-29,20.272727272727273
34,34,2020-06-30,27.181818181818183
