date,final_score
2016-10-08,90.68338907469342
2016-10-09,91.44489795918368
2016-10-10,88.94035554078751
2016-10-11,88.17910447761194
2016-10-12,85.20233399079554
2016-10-13,80.78274863212101
2016-10-14,91.02681869278946
2016-10-15,86.57156975786526
2016-10-16,93.80191482337405
2016-10-17,91.91022823330516
2016-10-18,88.5598474801061
2016-10-19,92.824534942182
2016-10-20,82.0
2016-10-21,94.39648723369653
2016-10-22,93.59197324414716
2016-10-23,89.96965720846318
2016-10-24,92.40610136132524
2016-10-25,89.11371237458194
2016-10-26,82.70214859767098
2016-10-27,115.4792520911924
2016-10-28,91.02046880158468
2016-10-29,106.51760387118304
2016-10-30,91.94585671838891
2016-10-31,90.62753036437246
2016-11-01,88.17921265030472
2016-11-02,82.89380022962112
2016-11-03,82.72712201591511
2016-11-04,117.2163666121113
2016-11-05,82.31718061674009
2016-11-06,78.09546847282697
