date,final_score
2016-10-08,94.03781512605042
2016-10-09,88.77828054298642
2016-10-10,86.9090564607806
2016-10-11,93.18468315825145
2016-10-12,87.23631029986963
2016-10-13,91.63157894736842
2016-10-14,89.87228796844181
2016-10-15,93.82000674763833
2016-10-16,91.21385941644563
2016-10-17,93.77630028614712
2016-10-18,90.34793148028442
2016-10-19,91.41372141372142
2016-10-20,82.37400530503979
2016-10-21,88.64159292035399
2016-10-22,111.40980258679373
2016-10-23,87.89854111405836
2016-10-24,87.10411288934779
2016-10-25,90.12820512820512
2016-10-26,85.19511389897656
2016-10-27,86.00132912443928
2016-10-28,91.75659082701335
2016-10-29,83.19943671888753
2016-10-30,90.07144120247568
2016-10-31,91.44611995933582
2016-11-01,91.21320688443976
2016-11-02,84.71351351351352
2016-11-03,83.3120728929385
2016-11-04,77.19626168224299
2016-11-05,79.89247491638795
2016-11-06,73.81577098700386
