date,final_score
2020-05-28,94.20861244019139
2020-05-29,81.04516866781017
2020-05-30,77.10754604872253
2020-05-31,94.72257053291536
2020-06-01,90.71989265347199
2020-06-02,92.09602729709968
2020-06-03,92.54256088738848
2020-06-04,87.78787878787878
2020-06-05,90.52777777777777
2020-06-06,106.05988670083626
2020-06-07,90.96103896103897
2020-06-08,87.2313003452244
2020-06-09,121.46849569867473
2020-06-10,91.5625
2020-06-11,108.54545454545455
2020-06-12,81.79449215279834
2020-06-13,41.52681818181818
2020-06-14,23.157484913373565
2020-06-15,38.03678402522333
2020-06-16,60.51524143512274
2020-06-17,85.88709677419355
2020-06-18,74.86251402918069
2020-06-19,81.32810115543928
2020-06-20,83.28004881025015
2020-06-21,82.54225352112675
2020-06-22,90.63594470046083
2020-06-23,81.8732782369146
2020-06-24,89.38584316446912
2020-06-25,90.00744013020228
2020-06-26,87.89830508474576
2020-06-27,91.68245838668375
2020-06-28,89.72618724559022
2020-06-29,84.46370683579985
