date,final_score
2020-05-28,88.13205741626794
2020-05-29,82.21074380165288
2020-05-30,108.27529532614278
2020-05-31,131.810051736881
2020-06-01,115.39393939393939
2020-06-02,79.07070707070707
2020-06-03,93.5909090909091
2020-06-04,84.33228840125392
2020-06-05,83.65377917102055
2020-06-06,92.80564263322884
2020-06-07,116.80280748663101
2020-06-08,113.80970724191063
2020-06-09,89.6573002754821
2020-06-10,84.44664911925491
2020-06-11,81.61742424242424
2020-06-12,87.97295266716755
2020-06-13,113.9750107712193
2020-06-14,73.21304227687207
2020-06-15,109.91168831168831
2020-06-16,87.49445676274945
2020-06-17,93.85118306351183
2020-06-18,94.89989177489177
2020-06-19,85.59961822953949
2020-06-20,142.65633210719915
2020-06-21,147.5695652173913
2020-06-22,79.13594662218514
2020-06-23,94.97755331088665
2020-06-24,78.52272727272728
2020-06-25,45.98669623059867
2020-06-26,72.46246042514699
2020-06-27,83.88580684349058
2020-06-28,89.06951871657753
2020-06-29,82.15460592622455
