date,final_score
2020-05-28,6.781057397504458
2020-05-29,7.375972838126658
2020-05-30,7.241611119960557
2020-05-31,7.188389542483661
2020-06-01,6.905463579557697
2020-06-02,6.451387522281641
2020-06-03,6.77481664537094
2020-06-04,15.03567087753134
2020-06-05,7.3245564674416945
2020-06-06,8.05844105716732
2020-06-07,6.406060606060607
2020-06-08,6.527938261115833
2020-06-09,6.96154042036395
2020-06-10,6.693375616631431
2020-06-11,14.03481766538391
2020-06-12,7.637355371900828
2020-06-13,33.05267881800607
2020-06-14,6.643675847660669
2020-06-15,7.870011115944131
2020-06-16,16.29971821063755
2020-06-17,7.373642676767677
2020-06-18,49.77286821705425
2020-06-19,6.523902034039021
2020-06-20,7.145970341715023
2020-06-21,30.732323232323235
2020-06-22,16.20591397849462
2020-06-23,6.519559844252583
2020-06-24,6.953911554407259
2020-06-25,7.9406167244290415
2020-06-26,7.784543548694493
2020-06-27,12.574745098039218
2020-06-28,12.4368
2020-06-29,6.732332015810279
