date,final_score
2020-05-28,22.94811056998557
2020-05-29,4.085659902597403
2020-05-30,4.849622113997114
2020-05-31,9.234244227994228
2020-06-01,17.881629930254928
2020-06-02,4.099159902597403
2020-06-03,5.733902642496393
2020-06-04,64.0447095959596
2020-06-05,54.24725
2020-06-06,9.301499999999999
2020-06-07,30.352500000000006
2020-06-08,23.141722222222224
2020-06-09,48.108000000000004
2020-06-10,17.40375
2020-06-11,7.86675
2020-06-12,7.941
2020-06-13,25.243625
2020-06-14,5.08025
2020-06-15,54.19308928571429
2020-06-16,44.462374999999994
2020-06-17,17.988222222222223
2020-06-18,4.119187500000001
2020-06-19,25.176297619047617
2020-06-20,5.1213750000000005
2020-06-21,4.1194999999999995
2020-06-22,42.1755
2020-06-23,17.839375
2020-06-24,4.109785714285714
2020-06-25,50.551560606060605
2020-06-26,4.273303571428571
2020-06-27,4.218375
2020-06-28,15.809166666666668
2020-06-29,21.8614375
