date,text
2020-05-28,global report: trump silent on us death toll as south korea sees new covid-19 rise
2020-05-31,global report: coronavirus cases pass 6 million as donald trump postpones g7
2020-06-04,"trump orders agencies cut environment reviews, citing 'economic emergency'"
2020-06-13,global report: fauci voices covid-19 fears for trump rally as são paulo faces cemetery crisis
2020-06-21,global report: trump says he ordered coronavirus testing to 'slow down'
