,score,date
0,1,2016-10-08 23:59:35+00:00
1,1,2016-10-08 23:59:34+00:00
2,1,2016-10-08 23:59:26+00:00
3,1,2016-10-08 23:59:02+00:00
4,1,2016-10-08 23:58:39+00:00
5,1,2016-10-08 23:58:32+00:00
6,1,2016-10-08 23:58:13+00:00
7,1,2016-10-08 23:57:43+00:00
8,1,2016-10-08 23:57:24+00:00
9,1,2016-10-08 23:56:35+00:00
10,1,2016-10-08 23:55:11+00:00
11,1,2016-10-08 23:53:51+00:00
12,1,2016-10-08 23:52:28+00:00
13,0,2016-10-08 23:50:45+00:00
14,1,2016-10-08 23:49:18+00:00
15,1,2016-10-08 23:48:51+00:00
16,1,2016-10-08 23:45:55+00:00
17,1,2016-10-08 23:45:29+00:00
18,1,2016-10-08 23:45:01+00:00
19,1,2016-10-08 23:43:44+00:00
20,1,2016-10-08 23:43:19+00:00
21,1,2016-10-08 23:40:28+00:00
22,1,2016-10-08 23:39:46+00:00
23,2,2016-10-08 23:39:33+00:00
24,1,2016-10-08 23:39:26+00:00
25,1,2016-10-08 23:39:11+00:00
26,1,2016-10-08 23:39:00+00:00
27,1,2016-10-08 23:38:35+00:00
28,1,2016-10-08 23:38:28+00:00
29,1,2016-10-08 23:38:24+00:00
30,1,2016-10-08 23:38:21+00:00
31,1,2016-10-08 23:38:07+00:00
32,1,2016-10-08 23:37:46+00:00
33,1,2016-10-08 23:37:20+00:00
34,1,2016-10-08 23:37:12+00:00
35,1,2016-10-08 23:36:23+00:00
36,1,2016-10-08 23:35:53+00:00
37,1,2016-10-08 23:35:36+00:00
38,1,2016-10-08 23:35:21+00:00
39,0,2016-10-08 23:34:56+00:00
40,1,2016-10-08 23:34:45+00:00
41,1,2016-10-08 23:34:16+00:00
42,1,2016-10-08 23:34:16+00:00
43,1,2016-10-08 23:34:11+00:00
44,1,2016-10-08 23:33:35+00:00
45,0,2016-10-08 23:33:24+00:00
46,1,2016-10-08 23:33:13+00:00
47,1,2016-10-08 23:32:35+00:00
48,1,2016-10-08 23:32:13+00:00
49,1,2016-10-08 23:32:08+00:00
50,1,2016-10-08 23:32:00+00:00
51,1,2016-10-08 23:31:19+00:00
52,1,2016-10-08 23:31:12+00:00
53,1,2016-10-08 23:30:40+00:00
54,1,2016-10-08 23:30:09+00:00
55,1,2016-10-08 23:29:04+00:00
56,1,2016-10-08 23:29:03+00:00
57,1,2016-10-08 23:28:44+00:00
58,1,2016-10-08 23:28:43+00:00
59,1,2016-10-08 23:28:05+00:00
60,1,2016-10-08 23:27:31+00:00
61,2,2016-10-08 23:27:13+00:00
62,1,2016-10-08 23:26:39+00:00
63,1,2016-10-08 23:25:52+00:00
64,1,2016-10-08 23:25:35+00:00
65,1,2016-10-08 23:25:35+00:00
66,1,2016-10-08 23:22:26+00:00
67,1,2016-10-08 23:21:38+00:00
68,1,2016-10-08 23:20:09+00:00
69,1,2016-10-08 23:19:52+00:00
70,1,2016-10-08 23:19:49+00:00
71,1,2016-10-08 23:18:15+00:00
72,1,2016-10-08 23:17:21+00:00
73,1,2016-10-08 23:17:18+00:00
74,1,2016-10-08 23:15:44+00:00
75,1,2016-10-08 23:12:15+00:00
76,1,2016-10-08 23:11:52+00:00
77,1,2016-10-08 23:09:09+00:00
78,1,2016-10-08 23:09:09+00:00
79,1,2016-10-08 23:09:08+00:00
80,1,2016-10-08 23:07:41+00:00
81,1,2016-10-08 23:07:15+00:00
82,1,2016-10-08 23:05:35+00:00
83,0,2016-10-08 23:05:29+00:00
84,0,2016-10-08 23:03:35+00:00
85,1,2016-10-08 23:01:49+00:00
86,1,2016-10-08 22:59:46+00:00
87,1,2016-10-08 22:59:14+00:00
88,1,2016-10-08 22:57:30+00:00
89,1,2016-10-08 22:53:52+00:00
90,1,2016-10-08 22:53:51+00:00
91,1,2016-10-08 22:53:19+00:00
92,1,2016-10-08 22:52:17+00:00
93,1,2016-10-08 22:51:27+00:00
94,1,2016-10-08 22:48:37+00:00
95,0,2016-10-08 22:48:09+00:00
96,1,2016-10-08 22:47:35+00:00
97,1,2016-10-08 22:47:11+00:00
98,1,2016-10-08 22:46:19+00:00
99,1,2016-10-08 22:45:54+00:00
100,1,2016-10-08 22:43:55+00:00
101,0,2016-10-08 22:43:04+00:00
102,2,2016-10-08 22:42:51+00:00
103,1,2016-10-08 22:41:36+00:00
104,1,2016-10-08 22:41:27+00:00
105,1,2016-10-08 22:41:00+00:00
106,1,2016-10-08 22:40:59+00:00
107,1,2016-10-08 22:40:23+00:00
