date,trump immigration,isPartial
2020-05-27,20,False
2020-05-28,20,False
2020-05-29,20,False
2020-05-30,22,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,21,False
2020-06-03,29,False
2020-06-04,19,False
2020-06-05,20,False
2020-06-06,0,False
2020-06-07,45,False
2020-06-08,0,False
2020-06-09,20,False
2020-06-10,21,False
2020-06-11,20,False
2020-06-12,21,False
2020-06-13,35,False
2020-06-14,23,False
2020-06-15,61,False
2020-06-16,20,False
2020-06-17,0,False
2020-06-18,21,False
2020-06-19,21,False
2020-06-20,0,False
2020-06-21,36,False
2020-06-22,100,False
2020-06-23,71,False
2020-06-24,42,False
2020-06-25,21,False
2020-06-26,32,False
2020-06-27,0,False
2020-06-28,23,False
2020-06-29,0,False
2020-06-30,22,False
