date,text
2020-06-27,laura coates: this is proof that this country is in crisis
2020-06-27,interior secretary threatens to withhold funds from state and local governments unless they protect monuments
2020-06-27,ny times: trump told in march that russia offered bounties for us troops in afghanistan
2020-06-27,"fact-checking biden on gop tax cuts, naacp endorsement, and other false and misleading claims"
2020-06-27,trump campaign postpones pence's campaign events in florida and arizona
2020-06-27,panicking trump tries to change the subject
2020-06-27,analysis: candidates who recover from trump-like deficits are rarely incumbents
2020-06-27,interior secretary threatens to withhold funds from state and local governments unless they protect monuments
2020-06-27,measures to protect trump from coronavirus scale up even as he seeks to move on
2020-06-27,washington post: trump campaign had social distancing stickers removed before tulsa rally
2020-06-27,trump's effort to dismantle obamacare during the pandemic might be his riskiest move yet
2020-06-27,military announces plans for flyovers across the country as part of july 4th celebrations
2020-06-27,will a pacific island travel bubble give australia an edge in its rivalry with china?
2020-06-27,debate over renaming fort bragg looms over senate race and other down ballot contest
2020-06-27,why meat processing plants have become covid-19 hotbeds
2020-06-27,how a finance database could help improve policing
2020-06-27,science by press release: when the story gets ahead of the science
2020-06-27,"after saving his own life with a repurposed drug, a professor reviews every drug being tried against covid-19. here's what he's found"
