date,final_score
2020-05-28,75.34351145038168
2020-05-29,75.23076923076923
2020-05-30,84.10120913569189
2020-05-31,79.42235320788936
2020-06-01,80.65148155613788
2020-06-02,59.203084832904885
2020-06-03,47.682989690721655
2020-06-04,62.76399909317615
2020-06-05,67.68595041322314
2020-06-06,72.4798768939394
2020-06-07,69.72522727272727
2020-06-08,60.15829941203075
2020-06-09,58.1297440423654
2020-06-10,69.69257795344753
2020-06-11,65.82634598411298
2020-06-12,79.88148148148147
2020-06-13,135.97671840354766
2020-06-14,138.72303921568627
2020-06-15,61.95821854912764
2020-06-16,61.04926967516895
2020-06-17,78.4446878422782
2020-06-18,57.410971024109706
2020-06-19,65.04964695498676
2020-06-20,58.982190929799124
2020-06-21,59.33179510844485
2020-06-22,136.31990521327015
2020-06-23,61.93452661328309
2020-06-24,75.51944764096663
2020-06-25,71.26128109178957
2020-06-26,75.81772035071528
2020-06-27,87.0236493816446
2020-06-28,71.81157825225621
2020-06-29,79.69425599276346
