,score,date
152,1,2016-10-08 12:44:18+00:00
153,1,2016-10-08 12:43:46+00:00
154,2,2016-10-08 12:22:02+00:00
155,2,2016-10-08 12:18:16+00:00
156,1,2016-10-08 12:10:43+00:00
157,1,2016-10-08 12:01:28+00:00
158,0,2016-10-08 11:58:18+00:00
159,2,2016-10-08 11:52:03+00:00
160,2,2016-10-08 11:39:52+00:00
161,2,2016-10-08 11:30:50+00:00
162,2,2016-10-08 11:29:34+00:00
163,2,2016-10-08 11:28:34+00:00
164,2,2016-10-08 11:28:06+00:00
165,0,2016-10-08 11:21:55+00:00
166,1,2016-10-08 10:13:06+00:00
167,1,2016-10-08 10:01:28+00:00
168,2,2016-10-08 09:28:47+00:00
169,2,2016-10-08 09:25:33+00:00
170,2,2016-10-08 09:24:22+00:00
171,0,2016-10-08 09:18:02+00:00
172,0,2016-10-08 08:49:31+00:00
173,2,2016-10-08 08:28:12+00:00
174,2,2016-10-08 08:28:08+00:00
175,2,2016-10-08 08:20:18+00:00
176,1,2016-10-08 07:07:11+00:00
177,1,2016-10-08 07:01:01+00:00
178,2,2016-10-08 06:58:51+00:00
179,2,2016-10-08 06:51:40+00:00
180,1,2016-10-08 06:38:42+00:00
181,1,2016-10-08 06:27:22+00:00
182,1,2016-10-08 06:14:10+00:00
183,2,2016-10-08 06:12:35+00:00
184,1,2016-10-08 05:54:21+00:00
185,2,2016-10-08 05:41:16+00:00
186,1,2016-10-08 05:37:04+00:00
187,2,2016-10-08 05:25:02+00:00
188,1,2016-10-08 05:22:19+00:00
189,1,2016-10-08 05:17:28+00:00
190,1,2016-10-08 05:10:42+00:00
191,2,2016-10-08 05:09:14+00:00
192,2,2016-10-08 05:00:20+00:00
193,2,2016-10-08 04:57:17+00:00
194,1,2016-10-08 04:35:39+00:00
195,1,2016-10-08 04:32:24+00:00
196,1,2016-10-08 04:26:10+00:00
197,1,2016-10-08 04:20:30+00:00
198,2,2016-10-08 04:15:58+00:00
199,0,2016-10-08 04:14:39+00:00
200,2,2016-10-08 04:11:59+00:00
201,0,2016-10-08 04:04:02+00:00
202,2,2016-10-08 04:02:36+00:00
203,2,2016-10-08 04:01:33+00:00
204,2,2016-10-08 03:58:21+00:00
205,2,2016-10-08 03:56:10+00:00
206,2,2016-10-08 03:55:39+00:00
207,1,2016-10-08 03:43:39+00:00
208,2,2016-10-08 03:36:40+00:00
209,2,2016-10-08 03:33:55+00:00
210,0,2016-10-08 03:26:47+00:00
211,1,2016-10-08 03:25:47+00:00
212,0,2016-10-08 02:57:42+00:00
213,1,2016-10-08 02:56:01+00:00
214,0,2016-10-08 02:45:02+00:00
215,2,2016-10-08 02:40:00+00:00
216,1,2016-10-08 02:39:57+00:00
217,0,2016-10-08 02:28:04+00:00
218,2,2016-10-08 02:26:21+00:00
219,1,2016-10-08 02:17:17+00:00
220,1,2016-10-08 02:08:40+00:00
221,2,2016-10-08 02:02:14+00:00
222,1,2016-10-08 01:58:46+00:00
223,2,2016-10-08 01:54:13+00:00
224,1,2016-10-08 01:49:48+00:00
225,1,2016-10-08 01:49:10+00:00
226,1,2016-10-08 01:35:33+00:00
227,1,2016-10-08 01:25:05+00:00
228,0,2016-10-08 01:24:08+00:00
229,2,2016-10-08 01:22:45+00:00
230,2,2016-10-08 01:22:06+00:00
231,2,2016-10-08 01:13:58+00:00
232,1,2016-10-08 01:04:49+00:00
233,0,2016-10-08 01:04:04+00:00
234,2,2016-10-08 01:02:55+00:00
235,2,2016-10-08 01:01:32+00:00
236,2,2016-10-08 01:01:03+00:00
237,0,2016-10-08 00:58:46+00:00
238,2,2016-10-08 00:55:07+00:00
239,2,2016-10-08 00:52:44+00:00
240,2,2016-10-08 00:51:39+00:00
241,1,2016-10-08 00:48:57+00:00
242,2,2016-10-08 00:47:40+00:00
243,2,2016-10-08 00:47:40+00:00
244,2,2016-10-08 00:45:08+00:00
245,1,2016-10-08 00:44:02+00:00
246,0,2016-10-08 00:28:52+00:00
247,1,2016-10-08 00:26:17+00:00
248,2,2016-10-08 00:25:25+00:00
249,1,2016-10-08 00:21:45+00:00
250,1,2016-10-08 00:19:13+00:00
251,1,2016-10-08 00:15:20+00:00
252,1,2016-10-08 00:15:19+00:00
253,1,2016-10-08 00:12:43+00:00
254,1,2016-10-08 00:07:56+00:00
255,1,2016-10-08 00:07:46+00:00
256,2,2016-10-08 00:05:42+00:00
257,1,2016-10-09 23:57:58+00:00
258,2,2016-10-09 23:56:46+00:00
259,0,2016-10-09 23:56:25+00:00
260,2,2016-10-09 23:54:59+00:00
261,1,2016-10-09 23:53:29+00:00
262,1,2016-10-09 23:49:29+00:00
263,2,2016-10-09 23:49:06+00:00
264,0,2016-10-09 23:49:06+00:00
265,2,2016-10-09 23:48:31+00:00
266,2,2016-10-09 23:48:04+00:00
267,1,2016-10-09 23:47:10+00:00
268,1,2016-10-09 23:47:06+00:00
269,2,2016-10-09 23:46:19+00:00
270,1,2016-10-09 23:46:09+00:00
271,1,2016-10-09 23:44:42+00:00
272,1,2016-10-09 23:39:05+00:00
273,2,2016-10-09 23:32:25+00:00
274,0,2016-10-09 23:29:02+00:00
275,1,2016-10-09 23:27:03+00:00
276,2,2016-10-09 23:26:40+00:00
277,1,2016-10-09 23:23:09+00:00
278,1,2016-10-09 23:22:28+00:00
279,1,2016-10-09 23:22:15+00:00
280,1,2016-10-09 23:20:58+00:00
281,2,2016-10-09 23:11:36+00:00
282,1,2016-10-09 23:06:48+00:00
283,1,2016-10-09 22:56:28+00:00
284,1,2016-10-09 22:54:04+00:00
285,1,2016-10-09 22:46:43+00:00
286,1,2016-10-09 22:43:27+00:00
287,1,2016-10-09 22:42:33+00:00
288,1,2016-10-09 22:41:46+00:00
289,1,2016-10-09 22:37:31+00:00
290,1,2016-10-09 22:37:08+00:00
291,2,2016-10-09 22:37:07+00:00
292,1,2016-10-09 22:36:42+00:00
293,1,2016-10-09 22:34:42+00:00
294,1,2016-10-09 22:32:26+00:00
295,1,2016-10-09 22:31:44+00:00
296,1,2016-10-09 22:31:40+00:00
297,1,2016-10-09 22:31:24+00:00
298,1,2016-10-09 22:30:11+00:00
299,2,2016-10-09 22:29:04+00:00
300,1,2016-10-09 22:27:46+00:00
301,1,2016-10-09 22:23:53+00:00
302,1,2016-10-09 22:23:14+00:00
303,1,2016-10-09 22:23:03+00:00
304,1,2016-10-09 22:15:41+00:00
305,1,2016-10-09 22:13:52+00:00
306,1,2016-10-09 21:54:49+00:00
307,1,2016-10-09 21:52:35+00:00
308,2,2016-10-09 21:51:38+00:00
309,1,2016-10-09 21:47:56+00:00
310,1,2016-10-09 21:45:32+00:00
311,1,2016-10-09 21:35:28+00:00
312,1,2016-10-09 21:30:15+00:00
313,1,2016-10-09 21:29:11+00:00
314,1,2016-10-09 21:27:40+00:00
315,1,2016-10-09 21:27:27+00:00
316,1,2016-10-09 21:25:35+00:00
317,2,2016-10-09 21:25:28+00:00
318,1,2016-10-09 21:25:22+00:00
319,1,2016-10-09 21:21:51+00:00
320,1,2016-10-09 21:11:44+00:00
321,1,2016-10-09 21:10:00+00:00
322,1,2016-10-09 21:09:33+00:00
323,0,2016-10-09 21:01:39+00:00
324,1,2016-10-09 20:39:08+00:00
325,2,2016-10-09 20:36:33+00:00
326,1,2016-10-09 20:24:45+00:00
327,2,2016-10-09 20:20:14+00:00
