,date,score
0,2016-10-08,1.2684824902723735
1,2016-10-09,1.0610997963340123
2,2016-10-10,0.9794661190965093
3,2016-10-11,0.8856088560885609
4,2016-10-12,0.9764309764309764
5,2016-10-13,0.8012422360248447
6,2016-10-14,0.8409638554216867
7,2016-10-15,0.920814479638009
8,2016-10-16,0.4891041162227603
9,2016-10-17,0.7230769230769231
10,2016-10-18,0.7042801556420234
11,2016-10-19,0.8291571753986332
12,2016-10-20,0.7783783783783784
13,2016-10-21,1.0704225352112675
14,2016-10-22,0.8577235772357723
15,2016-10-23,0.7441860465116279
16,2016-10-24,0.6111111111111112
17,2016-10-25,0.7521367521367521
18,2016-10-26,0.5909090909090909
19,2016-10-27,0.7266666666666667
20,2016-10-28,0.7166666666666667
21,2016-10-29,0.6
22,2016-10-30,0.8839285714285714
23,2016-10-31,0.8779661016949153
24,2016-11-01,0.9322381930184805
25,2016-11-02,0.8872901678657075
26,2016-11-03,0.5808219178082191
27,2016-11-04,1.0066445182724253
28,2016-11-05,0.8643533123028391
29,2016-11-06,0.9473684210526315
