,Unnamed: 0,date,score
0,0,2020-05-27,30.0
1,1,2020-05-28,22.454545454545453
2,2,2020-05-29,12.181818181818182
3,3,2020-05-30,21.09090909090909
4,4,2020-05-31,34.72727272727273
5,5,2020-06-01,6.545454545454546
6,6,2020-06-02,41.36363636363637
7,7,2020-06-03,31.0
8,8,2020-06-04,27.72727272727273
9,9,2020-06-05,15.363636363636365
10,10,2020-06-06,27.09090909090909
11,11,2020-06-07,23.45454545454545
12,12,2020-06-08,18.818181818181817
13,13,2020-06-09,18.545454545454547
14,14,2020-06-10,6.454545454545454
15,15,2020-06-11,23.63636363636364
16,16,2020-06-12,4.909090909090909
17,17,2020-06-13,15.272727272727273
18,18,2020-06-14,3.363636363636364
19,19,2020-06-15,9.181818181818182
20,20,2020-06-16,15.727272727272727
21,21,2020-06-17,13.727272727272727
22,22,2020-06-18,30.72727272727273
23,23,2020-06-19,22.54545454545455
24,24,2020-06-20,19.90909090909091
25,25,2020-06-21,49.54545454545455
26,26,2020-06-22,26.45454545454545
27,27,2020-06-23,36.63636363636363
28,28,2020-06-24,28.09090909090909
29,29,2020-06-25,37.81818181818182
30,30,2020-06-26,29.54545454545455
31,31,2020-06-27,14.727272727272727
32,32,2020-06-28,15.909090909090908
33,33,2020-06-29,13.818181818181818
34,34,2020-06-30,25.181818181818183
