,Unnamed: 0,date,score
0,0,2020-05-27,30.72727272727273
1,1,2020-05-28,25.90909090909091
2,2,2020-05-29,28.0
3,3,2020-05-30,16.636363636363637
4,4,2020-05-31,22.181818181818183
5,5,2020-06-01,20.727272727272727
6,6,2020-06-02,46.0
7,7,2020-06-03,53.0
8,8,2020-06-04,38.09090909090909
9,9,2020-06-05,33.63636363636363
10,10,2020-06-06,30.45454545454545
11,11,2020-06-07,33.54545454545455
12,12,2020-06-08,41.81818181818182
13,13,2020-06-09,45.63636363636363
14,14,2020-06-10,30.45454545454545
15,15,2020-06-11,37.54545454545455
16,16,2020-06-12,21.0
17,17,2020-06-13,33.90909090909091
18,18,2020-06-14,37.0
19,19,2020-06-15,41.27272727272727
20,20,2020-06-16,43.54545454545455
21,21,2020-06-17,22.363636363636363
22,22,2020-06-18,44.09090909090909
23,23,2020-06-19,36.45454545454545
24,24,2020-06-20,43.18181818181818
25,25,2020-06-21,41.72727272727273
26,26,2020-06-22,35.72727272727273
27,27,2020-06-23,38.36363636363637
28,28,2020-06-24,25.181818181818183
29,29,2020-06-25,29.09090909090909
30,30,2020-06-26,25.272727272727273
31,31,2020-06-27,15.272727272727273
32,32,2020-06-28,30.63636363636364
33,33,2020-06-29,22.181818181818183
34,34,2020-06-30,36.27272727272727
