,date,score
0,2020-06-05,1.5
1,2020-06-06,1.6323529411764706
2,2020-06-07,1.0
3,2020-06-08,1.75
4,2020-06-09,2.333333333333333
5,2020-06-10,1.5
6,2020-06-11,2.0
7,2020-06-12,1.8
8,2020-06-13,1.6323529411764706
9,2020-06-14,2.0
10,2020-06-15,2.6666666666666665
11,2020-06-16,3.0
12,2020-06-17,1.6666666666666667
13,2020-06-18,2.333333333333333
14,2020-06-19,2.0
15,2020-06-20,2.0
16,2020-06-21,1.5
17,2020-06-22,2.0
18,2020-06-23,2.0
19,2020-06-24,1.6323529411764706
20,2020-06-25,1.8
21,2020-06-26,2.0
22,2020-06-27,1.5
23,2020-06-28,1.0
24,2020-06-29,2.5
25,2020-06-30,1.5
26,2020-07-01,2.0
27,2020-07-02,1.6323529411764706
28,2020-07-03,1.6323529411764706
29,2020-07-04,1.6323529411764706
