,date,score
0,2020-05-27,19.571428571428573
1,2020-05-28,0.0
2,2020-05-29,11.571428571428571
3,2020-05-30,16.285714285714285
4,2020-05-31,0.0
5,2020-06-01,15.285714285714286
6,2020-06-02,2.2857142857142856
7,2020-06-03,40.142857142857146
8,2020-06-04,3.2857142857142856
9,2020-06-05,2.142857142857143
10,2020-06-06,16.857142857142858
11,2020-06-07,2.5714285714285716
12,2020-06-08,14.0
13,2020-06-09,2.142857142857143
14,2020-06-10,16.0
15,2020-06-11,2.2857142857142856
16,2020-06-12,21.285714285714285
17,2020-06-13,2.7142857142857144
18,2020-06-14,2.7142857142857144
19,2020-06-15,7.0
20,2020-06-16,0.0
21,2020-06-17,2.2857142857142856
22,2020-06-18,11.714285714285714
23,2020-06-19,18.428571428571427
24,2020-06-20,2.7142857142857144
25,2020-06-21,22.571428571428573
26,2020-06-22,14.285714285714286
27,2020-06-23,34.857142857142854
28,2020-06-24,4.714285714285714
29,2020-06-25,10.857142857142858
30,2020-06-26,33.42857142857143
31,2020-06-27,5.428571428571429
32,2020-06-28,2.7142857142857144
33,2020-06-29,2.4285714285714284
34,2020-06-30,3.5714285714285716
