,score,date
152,2,2016-10-08 22:41:03+00:00
153,1,2016-10-08 22:41:01+00:00
154,1,2016-10-08 22:40:18+00:00
155,1,2016-10-08 22:40:12+00:00
156,1,2016-10-08 22:40:02+00:00
157,2,2016-10-08 22:39:26+00:00
158,1,2016-10-08 22:39:04+00:00
159,1,2016-10-08 22:38:06+00:00
160,1,2016-10-08 22:37:53+00:00
161,1,2016-10-08 22:37:52+00:00
162,1,2016-10-08 22:37:45+00:00
163,1,2016-10-08 22:37:18+00:00
164,1,2016-10-08 22:37:11+00:00
165,1,2016-10-08 22:35:59+00:00
166,1,2016-10-08 22:35:30+00:00
167,1,2016-10-08 22:35:05+00:00
168,1,2016-10-08 22:34:58+00:00
169,1,2016-10-08 22:33:58+00:00
170,2,2016-10-08 22:33:17+00:00
171,1,2016-10-08 22:33:05+00:00
172,1,2016-10-08 22:32:49+00:00
173,1,2016-10-08 22:32:48+00:00
174,1,2016-10-08 22:32:29+00:00
175,1,2016-10-08 22:32:13+00:00
176,1,2016-10-08 22:30:29+00:00
177,0,2016-10-08 22:30:25+00:00
178,1,2016-10-08 22:29:17+00:00
179,2,2016-10-08 22:29:07+00:00
180,1,2016-10-08 22:28:42+00:00
181,2,2016-10-08 22:28:26+00:00
182,1,2016-10-08 22:28:14+00:00
183,2,2016-10-08 22:27:29+00:00
184,1,2016-10-08 22:26:52+00:00
185,1,2016-10-08 22:26:19+00:00
186,2,2016-10-08 22:25:12+00:00
187,1,2016-10-08 22:23:18+00:00
188,1,2016-10-08 22:23:05+00:00
189,1,2016-10-08 22:22:47+00:00
190,2,2016-10-08 22:21:58+00:00
191,1,2016-10-08 22:21:54+00:00
192,0,2016-10-08 22:21:22+00:00
193,1,2016-10-08 22:21:07+00:00
194,2,2016-10-08 22:20:45+00:00
195,1,2016-10-08 22:20:35+00:00
196,2,2016-10-08 22:20:07+00:00
197,1,2016-10-08 22:19:22+00:00
198,2,2016-10-08 22:19:07+00:00
199,1,2016-10-08 22:18:42+00:00
200,1,2016-10-08 22:17:14+00:00
201,1,2016-10-08 22:17:10+00:00
202,1,2016-10-08 22:16:57+00:00
203,1,2016-10-08 22:16:44+00:00
204,1,2016-10-08 22:16:00+00:00
205,2,2016-10-08 22:14:55+00:00
206,1,2016-10-08 22:14:49+00:00
207,1,2016-10-08 22:14:22+00:00
208,1,2016-10-08 22:13:31+00:00
209,2,2016-10-08 22:12:47+00:00
210,0,2016-10-08 22:11:32+00:00
211,2,2016-10-08 22:11:25+00:00
212,1,2016-10-08 22:11:14+00:00
213,1,2016-10-08 22:10:22+00:00
214,2,2016-10-08 22:08:50+00:00
215,1,2016-10-08 22:07:29+00:00
216,1,2016-10-08 22:04:52+00:00
217,2,2016-10-08 22:04:12+00:00
218,1,2016-10-08 22:03:59+00:00
219,1,2016-10-08 22:03:15+00:00
220,2,2016-10-08 22:00:01+00:00
221,2,2016-10-08 21:59:16+00:00
222,1,2016-10-08 21:58:09+00:00
223,1,2016-10-08 21:57:16+00:00
224,1,2016-10-08 21:57:03+00:00
225,1,2016-10-08 21:56:56+00:00
226,2,2016-10-08 21:56:22+00:00
227,2,2016-10-08 21:55:22+00:00
228,2,2016-10-08 21:53:22+00:00
229,2,2016-10-08 21:52:33+00:00
230,1,2016-10-08 21:52:24+00:00
231,1,2016-10-08 21:51:30+00:00
232,1,2016-10-08 21:49:53+00:00
233,2,2016-10-08 21:48:12+00:00
234,1,2016-10-08 21:46:54+00:00
235,2,2016-10-08 21:46:50+00:00
