date,final_score
2016-10-08,128.3114406779661
2016-10-09,129.25884955752213
2016-10-10,121.13289760348584
2016-10-11,123.18627450980392
2016-10-12,84.8590021691974
2016-10-13,120.84592145015105
2016-10-14,149.7426778242678
2016-10-15,100.0
2016-10-16,147.87037037037038
2016-10-17,120.30837004405286
2016-10-18,146.7361963190184
2016-10-19,120.813704496788
2016-10-20,52.894329896907216
2016-10-21,128.42857142857144
2016-10-22,100.0
2016-10-23,100.0
2016-10-24,154.96774193548387
2016-10-25,130.49065420560748
2016-10-26,165.28251121076232
2016-10-27,191.47560975609758
2016-10-28,127.61818181818182
2016-10-29,132.24644549763033
2016-10-30,124.55477855477855
2016-10-31,119.412147505423
2016-11-01,173.31578947368422
2016-11-02,137.25326370757182
2016-11-03,54.47872340425532
2016-11-04,204.7826086956522
2016-11-05,100.0
2016-11-06,201.29835390946502
