date,final_score
2020-05-28,1.082687338501292
2020-05-29,1.078048780487805
2020-05-30,0.9977324263038548
2020-05-31,0.9576470588235294
2020-06-01,0.9949874686716792
2020-06-02,1.0580808080808082
2020-06-03,1.034567901234568
2020-06-04,0.930715935334873
2020-06-05,0.96875
2020-06-06,1.0975609756097562
2020-06-07,1.0186170212765957
2020-06-08,0.9974747474747476
2020-06-09,1.0395348837209302
2020-06-10,1.007936507936508
2020-06-11,1.0068807339449541
2020-06-12,1.0126262626262623
2020-06-13,0.9647887323943662
2020-06-14,1.0904522613065326
2020-06-15,0.8921568627450981
2020-06-16,1.0124378109452736
2020-06-17,0.9715025906735753
2020-06-18,1.0287769784172662
2020-06-19,1.0223713646532435
2020-06-20,1.002288329519451
2020-06-21,1.0757180156657964
2020-06-22,1.005
2020-06-23,1.0046728971962615
2020-06-24,1.0289156626506024
2020-06-25,1.0137299771167048
2020-06-26,1.0071428571428571
2020-06-27,0.9348314606741572
2020-06-28,1.0212765957446808
2020-06-29,0.925824175824176
