date,final_score
2020-05-28,0.9516539440203562
2020-05-29,0.8846153846153846
2020-05-30,0.9556650246305419
2020-05-31,0.9276807980049876
2020-06-01,0.9334811529933481
2020-06-02,0.8868894601542416
2020-06-03,0.9871134020618556
2020-06-04,0.9775561097256856
2020-06-05,0.9606879606879608
2020-06-06,0.9036458333333334
2020-06-07,0.9025
2020-06-08,0.9527363184079602
2020-06-09,0.9174757281553398
2020-06-10,0.9951690821256038
2020-06-11,0.9101941747572816
2020-06-12,0.9580246913580248
2020-06-13,1.0609756097560976
2020-06-14,1.0465686274509804
2020-06-15,0.9217171717171716
2020-06-16,0.8944844124700241
2020-06-17,0.9638554216867472
2020-06-18,0.9659367396593674
2020-06-19,0.95873786407767
2020-06-20,0.9498861047835992
2020-06-21,0.9746192893401016
2020-06-22,1.0165876777251184
2020-06-23,0.9922279792746114
2020-06-24,0.9721518987341772
2020-06-25,0.9878934624697336
2020-06-26,0.9568527918781726
2020-06-27,0.8496420047732697
2020-06-28,0.9200968523002422
2020-06-29,0.9154228855721394
