date,final_score
2012-10-18,105.8212493028444
2012-10-19,107.25993703266431
2012-10-20,106.98060098896919
2012-10-21,106.2132283165686
2012-10-22,90.00751314800902
2012-10-23,109.39313543599258
2012-10-24,108.02153110047847
2012-10-25,106.3575503993914
2012-10-26,108.3553547901374
2012-10-27,106.04649404649405
2012-10-28,107.99469696969697
2012-10-29,107.16492693110646
2012-10-30,108.10784867306606
2012-10-31,106.38134957825679
2012-11-01,109.9149560117302
2012-11-02,113.26315789473685
2012-11-03,115.95379102225576
2012-11-04,115.78288100208768
