,date,score
0,2016-10-08,0.7671517671517671
1,2016-10-09,0.8473282442748091
2,2016-10-10,0.993103448275862
3,2016-10-11,0.952054794520548
4,2016-10-12,0.9957446808510638
5,2016-10-13,0.9875
6,2016-10-14,1.0168776371308017
7,2016-10-15,0.9549763033175356
8,2016-10-16,0.9250535331905781
9,2016-10-17,0.9690265486725663
10,2016-10-18,0.9184149184149184
11,2016-10-19,0.9407894736842105
12,2016-10-20,0.9911504424778761
13,2016-10-21,0.9536423841059603
14,2016-10-22,1.0
15,2016-10-23,0.9803921568627451
16,2016-10-24,0.9787685774946921
17,2016-10-25,1.331858407079646
18,2016-10-26,1.1358024691358024
19,2016-10-27,0.3850267379679144
20,2016-10-28,0.7789115646258503
21,2016-10-29,1.0220820189274449
22,2016-10-30,0.8956743002544529
23,2016-10-31,0.8868778280542986
24,2016-11-01,0.9722222222222222
25,2016-11-02,0.9953917050691244
26,2016-11-03,0.9932432432432432
27,2016-11-04,0.841304347826087
28,2016-11-05,1.0025062656641603
29,2016-11-06,1.0
