date,final_score
2016-10-08,11.999000000000002
2016-10-09,6.927416666666667
2016-10-10,13.29
2016-10-11,11.414
2016-10-12,15.048
2016-10-13,16.039916666666667
2016-10-14,7.389833333333333
2016-10-15,8.4175
2016-10-16,3.2353333333333336
2016-10-17,10.17666666666667
2016-10-18,13.03875
2016-10-19,9.204
2016-10-20,19.489749999999997
2016-10-21,7.057833333333332
2016-10-22,9.332999999999998
2016-10-23,10.640333333333333
2016-10-24,7.145333333333334
2016-10-25,12.306500000000002
2016-10-26,13.416000000000002
2016-10-27,16.57725
2016-10-28,12.360000000000003
2016-10-29,9.0345
2016-10-30,10.963333333333331
2016-10-31,11.411999999999999
2016-11-01,11.57666666666667
2016-11-02,18.05656795747912
2016-11-03,17.646833333333333
2016-11-04,10.873333333333331
2016-11-05,13.983666666666664
2016-11-06,28.334500000000002
2016-11-07,43.6345
