date,final_score
2016-10-08,3.54025
2016-10-09,6.976
2016-10-10,18.161333333333335
2016-10-11,8.57025
2016-10-12,7.44975
2016-10-13,11.827500000000002
2016-10-14,5.486249999999999
2016-10-15,10.714583333333335
2016-10-16,8.066666666666666
2016-10-17,1.59425
2016-10-18,10.449333333333335
2016-10-19,9.34
2016-10-20,14.9825
2016-10-21,10.85
2016-10-22,9.044
2016-10-23,14.345
2016-10-24,10.464999999999998
2016-10-25,8.853
2016-10-26,13.09033333333333
2016-10-27,15.016666666666666
2016-10-28,11.954249999999996
2016-10-29,14.618999999999998
2016-10-30,11.930999999999997
2016-10-31,7.5322499999999994
2016-11-01,10.294416666666663
2016-11-02,16.078647106764464
2016-11-03,9.87925
2016-11-04,16.613
2016-11-05,21.358333333333338
2016-11-06,23.759333333333334
2016-11-07,44.86766666666667
