,Unnamed: 0,date,score
0,0,2016-10-08,0.9487179487179488
1,1,2016-10-09,1.566820276497696
2,2,2016-10-10,1.0656565656565655
3,3,2016-10-11,1.092
4,4,2016-10-12,1.0253456221198156
5,5,2016-10-13,0.8864197530864197
6,6,2016-10-14,0.3614130434782609
7,7,2016-10-15,1.2023809523809523
8,8,2016-10-16,0.9032258064516128
9,9,2016-10-17,0.7906137184115524
10,10,2016-10-18,0.5979381443298969
11,11,2016-10-19,0.9810874704491724
12,12,2016-10-20,0.8312757201646089
13,13,2016-10-21,0.5081967213114754
14,14,2016-10-22,0.6721311475409836
15,15,2016-10-23,1.0779220779220782
16,16,2016-10-24,1.2
17,17,2016-10-25,1.0
18,18,2016-10-26,0.9761904761904762
19,19,2016-10-27,1.0
20,20,2016-10-28,0.7962962962962963
21,21,2016-10-29,1.3846153846153846
22,22,2016-10-30,1.0806451612903225
23,23,2016-10-31,1.0060606060606059
24,24,2016-11-01,0.9927184466019418
25,25,2016-11-02,1.0458715596330277
26,26,2016-11-03,0.4137931034482759
27,27,2016-11-04,0.9661016949152542
28,28,2016-11-05,0.6464646464646465
29,29,2016-11-06,0.9803921568627452
