,score,date
223,1,2012-10-18 14:07:00+00:00
224,0,2012-10-18 14:06:33+00:00
225,1,2012-10-18 14:06:04+00:00
226,1,2012-10-18 14:04:17+00:00
227,1,2012-10-18 14:03:23+00:00
228,0,2012-10-18 14:03:03+00:00
229,2,2012-10-18 14:01:16+00:00
230,1,2012-10-18 14:00:57+00:00
231,1,2012-10-18 14:00:16+00:00
232,0,2012-10-18 13:59:54+00:00
233,2,2012-10-18 13:52:27+00:00
234,1,2012-10-18 13:40:52+00:00
235,1,2012-10-18 13:38:08+00:00
236,0,2012-10-18 13:37:55+00:00
237,1,2012-10-18 13:33:12+00:00
238,1,2012-10-18 13:32:10+00:00
239,1,2012-10-18 13:32:04+00:00
240,0,2012-10-18 13:31:23+00:00
241,0,2012-10-18 13:30:43+00:00
242,1,2012-10-18 13:29:21+00:00
243,1,2012-10-18 13:28:31+00:00
244,0,2012-10-18 13:27:21+00:00
245,1,2012-10-18 13:26:51+00:00
246,0,2012-10-18 13:23:44+00:00
247,0,2012-10-18 13:23:10+00:00
248,1,2012-10-18 13:20:25+00:00
249,0,2012-10-18 13:18:35+00:00
250,1,2012-10-18 13:16:01+00:00
251,0,2012-10-18 13:08:55+00:00
252,1,2012-10-18 13:08:51+00:00
253,1,2012-10-18 13:07:47+00:00
254,1,2012-10-18 13:07:46+00:00
255,0,2012-10-18 13:04:51+00:00
256,1,2012-10-18 13:00:59+00:00
257,0,2012-10-18 12:58:04+00:00
258,2,2012-10-18 12:56:49+00:00
259,1,2012-10-18 12:53:23+00:00
260,1,2012-10-18 12:50:00+00:00
261,0,2012-10-18 12:44:38+00:00
262,0,2012-10-18 12:43:03+00:00
263,0,2012-10-18 12:42:39+00:00
264,1,2012-10-18 12:41:22+00:00
265,0,2012-10-18 12:38:42+00:00
266,1,2012-10-18 12:38:24+00:00
267,1,2012-10-18 12:38:22+00:00
268,0,2012-10-18 12:37:08+00:00
269,0,2012-10-18 12:36:02+00:00
270,1,2012-10-18 12:32:21+00:00
271,0,2012-10-18 12:28:36+00:00
272,0,2012-10-18 12:19:13+00:00
273,0,2012-10-18 12:13:08+00:00
274,1,2012-10-18 12:08:28+00:00
275,1,2012-10-18 12:06:20+00:00
276,0,2012-10-18 12:05:29+00:00
277,0,2012-10-18 12:02:30+00:00
278,0,2012-10-18 11:59:48+00:00
279,0,2012-10-18 11:58:34+00:00
280,1,2012-10-18 11:57:18+00:00
281,1,2012-10-18 11:55:11+00:00
282,0,2012-10-18 11:53:04+00:00
283,0,2012-10-18 11:53:00+00:00
284,0,2012-10-18 11:51:36+00:00
285,1,2012-10-18 11:50:05+00:00
286,1,2012-10-18 11:50:03+00:00
287,0,2012-10-18 11:49:51+00:00
288,0,2012-10-18 11:43:59+00:00
289,0,2012-10-18 11:43:29+00:00
290,1,2012-10-18 11:39:39+00:00
291,0,2012-10-18 11:39:05+00:00
292,0,2012-10-18 11:37:40+00:00
293,1,2012-10-18 11:36:39+00:00
294,1,2012-10-18 11:36:38+00:00
295,1,2012-10-18 11:36:36+00:00
296,1,2012-10-18 11:36:35+00:00
297,0,2012-10-18 11:32:17+00:00
298,0,2012-10-18 11:24:32+00:00
299,0,2012-10-18 11:23:25+00:00
300,0,2012-10-18 11:23:18+00:00
301,0,2012-10-18 11:17:07+00:00
302,0,2012-10-18 11:16:10+00:00
303,0,2012-10-18 11:15:55+00:00
304,0,2012-10-18 11:06:04+00:00
305,1,2012-10-18 11:00:46+00:00
306,0,2012-10-18 11:00:45+00:00
307,1,2012-10-18 11:00:22+00:00
308,2,2012-10-18 10:58:41+00:00
309,1,2012-10-18 10:57:21+00:00
310,1,2012-10-18 10:56:54+00:00
