date,final_score
2012-10-18,75.02262443438914
2012-10-19,92.29934157700337
2012-10-20,88.51796973518285
2012-10-21,91.35198135198135
2012-10-22,93.51983298538622
2012-10-23,79.15954415954415
2012-10-24,86.12426035502959
2012-10-25,83.50080688542228
2012-10-26,91.71694834939188
2012-10-27,103.92307692307692
2012-10-28,85.36418767954038
2012-10-29,92.88776796973518
2012-10-30,86.47909137842024
2012-10-31,84.9028088094478
2012-11-01,84.33998309382925
2012-11-02,81.35779816513761
2012-11-03,96.14285714285714
2012-11-04,108.49786324786325
