date,final_score
2020-05-28,2.6689090909090907
2020-05-29,4.704545454545453
2020-05-30,12.405272727272727
2020-05-31,4.648
2020-06-01,5.8947272727272715
2020-06-02,11.247
2020-06-03,6.57
2020-06-04,12.86381818181818
2020-06-05,17.679272727272725
2020-06-06,10.217999999999996
2020-06-07,13.996909090909092
2020-06-08,2.362363636363636
2020-06-09,11.804181818181819
2020-06-10,14.967272727272727
2020-06-11,4.920545454545455
2020-06-12,7.237090909090909
2020-06-13,2.853636363636363
2020-06-14,5.3181818181818175
2020-06-15,5.688818181818182
2020-06-16,4.38690909090909
2020-06-17,5.7469090909090905
2020-06-18,5.834818181818181
2020-06-19,5.706999999999999
2020-06-20,10.64
2020-06-21,2.915999999999999
2020-06-22,6.684545454545456
2020-06-23,11.176
2020-06-24,3.141454545454545
2020-06-25,12.564090909090911
2020-06-26,7.159999999999999
2020-06-27,11.448545454545453
2020-06-28,7.619727272727274
2020-06-29,7.078090909090909
