date,text
2020-06-21,senior adviser for trump campaign on empty seats at tulsa rally: protesters had 'an impact'
2020-06-21,trump rips media coverage of west point ramp walk at tulsa rally
2020-06-21,rudy giuliani says trump may have fired us attorney over ‘bullsh--’ investigations: report
2020-06-21,andrew mccarthy: trump's supreme court list – 2016 battle plan may not work this year
2020-06-21,"trump confirms new visa restrictions coming, sounds off on protesters in fnc interview"
2020-06-21,"john oliver mocked trump in 2017 for predicting removal of washington, jefferson statues"
2020-06-21,schiff suggests bolton may testify – and that more impeachment proceedings may be on the table
2020-06-21,"trump campaign rejects claims that tiktok, k-pop fans sabotaged rally: 'don't know what they're talking about'"
2020-06-21,tom petty's family issues cease and desist to trump campaign after song was played at tulsa rally
2020-06-21,aoc gloats that trump’s tulsa turnout was sabotaged by ‘teens on tiktok’
2020-06-21,rep. zeldin on media backlash over crowd size of president trump's campaign rally in oklahoma
2020-06-21,"daca, lgbtq decisions leave some conservatives with supreme court buyers' remorse"
2020-06-21,"charlie kirk says trump's tulsa rally shows he's back: 'good luck,' joe biden"
2020-06-21,"nadler says he's 'not interested in bolton's testimony,' quickly backtracks"
2020-06-22,"press trashes trump rally, campaign blames fake news"
2020-06-22,"newt gingrich: if the democrats take the presidency, the senate and keep the house, it will be the end of the american dream"
2020-06-22,joe biden agrees to three debates as trump team pushes for more
2020-06-22,lewandowski takes swipe at trump campaign over tulsa rally crowd size
2020-06-22,steve hilton: why a second trump term is so important
2020-06-22,trump campaign slams media over tulsa rally turnout
2020-06-22,dreamers react to supreme court decision as president trump vows action
2020-06-22,kt mcfarland: trump and bolton – this is when i knew it wasn't going to end well
2020-06-22,henry winkler seemingly mocks president trump with water-drinking video
2020-06-22,thousands of boaters rally for trump in north carolina parade
2020-06-22,trump campaign says fire marshal's count for tulsa rally attendance was 'wrong'
2020-06-22,trump visiting arizona to mark milestone of 200 miles of border wall construction
2020-06-22,"trump urges aoc to run against schumer, says she’d win"
2020-06-22,"trump blasts nfl, roger goodell again at oklahoma rally"
2020-06-22,trump endorsements cause uproar in new hampshire gop primaries
2020-06-22,rep. debbie lesko: can’t blame rallygoers for staying home with “craziness going on”
2020-06-22,"trump defends coronavirus testing comment, says more tests make 'us look like we have more cases'"
2020-06-22,joe concha: biden cannot withstand a press conference like trump's with no ground rules
2020-06-22,"juan williams calls tulsa rally 'embarrassment' for trump, bongino compares biden event to 'pinochle game'"
2020-06-22,"biden campaign agrees to 3 general election debates, slams trump team for seeking more"
2020-06-23,"peter navarro declares trade deal between trump, china is 'over' - fox news"
2020-06-23,"sean hannity to host town hall with president trump on thursday, june 25"
2020-06-23,"president trump shifts focus to border security, tours border wall in arizona"
2020-06-23,trump jr. trolls by suggesting torn-down statues should be replaced with a 'more sturdy statue' of his father
2020-06-23,"bolton in fox news interview accuses trump of ‘reprehensible conduct,’ denies violating records act"
2020-06-23,"john bolton discusses his new book, loyalty, trump impeachment in part 1 of his interview with bret baier"
2020-06-23,"john bolton discusses venezuela, iran, 2020 election, coronavirus in part 3 of his interview with bret baier"
2020-06-23,"john bolton discusses trump doctrine, decision to resign in part 2 of his interview with bret baier"
2020-06-23,trump campaign names hogan gidley national press secretary
2020-06-23,"trump calls for arrests, prison time for vandals targeting monuments: 'there will be no exceptions!'"
2020-06-23,"eric roberts criticizes trump, supporters for attending oklahoma rally amid the coronavirus pandemic"
2020-06-23,"peter navarro declares trade deal between trump, china is 'over'"
2020-06-23,"trump vows no ‘autonomous zone’ in dc, after protesters cleared"
2020-06-23,biden campaign goes after trump comments on venezuela
2020-06-23,trump threats raise question: can bolton's book proceeds be seized?
2020-06-23,brian goes one-on-one with president trump in the oval office
2020-06-23,new virus outbreaks across u.s. fuel uncertainty during reopening
2020-06-23,"bret baier on bolton, the election and these “chaotic times”"
2020-06-23,trump blasts statue removals: 'if you give power to people that topple monuments … than nothing is safe'
2020-06-24,"trump praises appellate court order to drop flynn case, slams democrat opposition to gop police reform bill"
2020-06-24,trump scores court win on hospital price transparency
2020-06-24,trump and biden pitch their economic recovery plans
2020-06-24,"mark cuban: donald trump wants to run a campaign, joe biden wants to run a country"
2020-06-24,twitter permanently bans pro-trump meme creator carpe donktum for copyright infringement
2020-06-24,pence insists trump hasn't told him to slow pace of coronavirus testing
2020-06-24,andrew mccarthy: roger stone house hearing – here's what's really going on
2020-06-24,msnbc's joe scarborough says president trump 'acts like he doesn’t want to get reelected'
2020-06-24,president trump's brother trying to stop mary trump's family tell-all book: report
2020-06-24,rob reiner calls a vote for trump 'a vote for death' in latest twitter rebuke
2020-06-24,"liz harrington: dems and media running same playbook as 2016, using 'horrible smears' against trump and supporters"
2020-06-24,mark cuban explains why he backs biden in november: 'joe biden actually wants to run a country'
2020-06-24,panic! at the disco frontman brendon urie blasts donald trump campaign for using group's song at a rally
2020-06-24,"trump to sign executive order protecting federal statues, monuments"
2020-06-24,"trump vows to protect statues of us presidents, jesus christ"
2020-06-24,trump condemns flag burning as dc protesters set us flag on fire
2020-06-24,'view' co-hosts confront bolton: you're part of the reason trump is 'still in office'
2020-06-24,trump signs executive order expanding hhs efforts to help foster children
2020-06-24,redskins' jack del rio hits back after fans criticize him for being trump supporter: 'i'm 100% for america'
2020-06-24,barr to testify before house judiciary committee next month
2020-06-25,"trump calls schumer, pelosi 'bad people'"
2020-06-25,trump addresses biden and democrat-run cities
2020-06-25,president trump responds to john bolton
2020-06-25,the bubblicious trump campaign
2020-06-25,trump visits korean war memorial for a wreath laying ceremony
2020-06-25,trump hits back at de blasio plan for blm mural outside trump tower
2020-06-25,‘i hope it’s true’: trump responds to claim he was chosen by god
2020-06-25,"james carafano: trump's immigration wins — despite opposition, here's how he produced real results"
2020-06-25,fox news poll: trump and biden in close race in georgia
2020-06-25,"former baltimore mayor stephanie rawlings-blake on biden's lead in the polls, fate of gop police reform bill"
2020-06-25,"fox news poll: north carolina voters split over trump, republican sen. tillis"
2020-06-25,"bruce springsteen criticizes donald trump, republicans for being 'unchanged by history'"
2020-06-25,trump trailing biden in 6 key battleground states: polls
2020-06-25,trump visits battleground wisconsin amid troubling poll numbers
2020-06-25,"trump blasts bolton, seattle, democrats in 'hannity' interview"
2020-06-25,supreme court hands trump administration win on deportation powers
2020-06-25,political eruption as u.s. hits record high in virus cases
2020-06-25,"jon stewart admits biden wasn't his top choice, mocks ‘uncle joe shtick,’ but says he’ll support him"
2020-06-25,"fox news poll: texas tossup, biden-trump a one-point race"
2020-06-25,"as judges back doj on flynn case, trump decries ‘dirty cops’"
2020-06-26,president trump on joe biden's latest coronavirus gaffe: it's not a permissible error
2020-06-26,sean hannity's town hall with president trump: part 2
2020-06-26,sean hannity's town hall with president trump: part 1
2020-06-26,trump cancels weekend trip to bedminster
2020-06-26,"biden, trump clash over dc statehood bill"
2020-06-26,tucker carlson: trump could well lose the election - he must defend america's institutions
2020-06-26,newsweek mocked for claiming conservatives are 'weaponizing' cancel culture to 'tame anti-trump celebrities'
2020-06-26,trump predicts coronavirus vaccine 'before the end of the year' as case count surges in parts of us
2020-06-26,karl rove says trump is clearly trailing biden: here are 3 things he must do to turn it around
2020-06-26,trump executive order directs feds to prioritize skills over college degrees in hiring
2020-06-26,trump in trouble? poll numbers have some conservatives nervous
2020-06-26,"james carville: trump has 'zero chance' of being re-elected,' more likely not to run at all"
2020-06-26,trump administration takes aim at obamacare in supreme court brief
2020-06-26,trump signs executive order to prioritize skills-based hiring
2020-06-26,trump tweeting to identify andrew jackson statue vandals
2020-06-26,joe biden 'greeted' by trump supporters outside pennsylvania campaign stop
2020-06-26,von spakovsky & stimson: supreme court ruling on illegal immigration is a victory for trump administration
2020-06-26,"trump says violence in chicago, baltimore, other us cities like 'living in hell,' in 'hannity' town hall"
2020-06-26,"trump signs executive order to protect american monuments, memorials and statues"
2020-06-26,"justice dept. won't oppose roger stone request to delay start of prison sentence, it says"
2020-06-27,"president trump on hunter biden's ukraine and china ties, whether joe biden has the stamina to be president"
2020-06-27,"newt gingrich on importance of 2020 election, new book"
2020-06-27,kellyanne conway shrugs off trump's slumping poll numbers: 'that doesn't surprise me at all'
2020-06-27,donald trump jr. calls out media for not pressuring biden to do press conferences
2020-06-27,"'hannity' town hall with trump dominates in viewership across all primetime, beats maddow and cuomo combined"
2020-06-27,bill maher to james carville: 'how are the democrats going to blow it?'
2020-06-27,"rep. adam kinzinger calls on americans to protect monuments, stop erasing u.s. history"
2020-06-27,trump supporters in ny take part in 'trumpstock' boat parade
2020-06-27,trump retweets petition effort to pardon roger stone
2020-06-27,fox news rundown extra: what do the early presidential polls tell us?
2020-06-27,judge: us must free migrant children from family detention
2020-06-27,maher shames bolton for not backing biden despite pubbing anti-trump book: how could dem 'be worse'?
2020-06-27,oakland mayor hits back at trump after says city is 'hell'
2020-06-27,trump tweets 15 separate posters of 'persons of interest' sought in connection to andrew jackson statue vandalization
2020-06-27,"trump blasts illinois governor, chicago mayor for ongoing gun violence: 'you must establish law and order'"
2020-06-27,lawmakers want answers from trump administration on reports russia paid taliban to attack us troops
2020-06-27,"john bolton defends anti-trump book, denies it contains classified info"
2020-06-27,"pollster frank luntz says trump's 'tone is off': 'this is not 2016, joe biden is not hillary clinton'"
2020-06-27,"victor davis hanson: anger, not trump vs. biden, now driving 2020 election"
2020-06-27,trevor potter: trump and barr make baseless and harmful claims about mail-in ballot fraud
