date,final_score
2020-05-28,100.0
2020-05-29,111.57142857142857
2020-05-30,84.17959183673469
2020-05-31,100.0
2020-06-01,115.33408679927666
2020-06-02,102.48074110190151
2020-06-03,59.94460006224712
2020-06-04,97.46103896103897
2020-06-05,97.8858418367347
2020-06-06,83.52424046541694
2020-06-07,103.31544597534446
2020-06-08,86.26352941176471
2020-06-09,102.14285714285714
2020-06-10,116.94339622641509
2020-06-11,97.76507936507936
2020-06-12,133.01550151975684
2020-06-13,102.85149136577708
2020-06-14,104.89602169981917
2020-06-15,107.04805491990847
2020-06-16,100.0
2020-06-17,98.14165666266507
2020-06-18,88.76231263383298
2020-06-19,121.06684981684981
2020-06-20,102.83315954118873
2020-06-21,123.29288975864318
2020-06-22,114.36293436293437
2020-06-23,135.11344537815125
2020-06-24,95.3474195961107
2020-06-25,89.26837324525185
2020-06-26,66.86295681063123
2020-06-27,105.59821428571429
2020-06-28,97.36796536796537
2020-06-29,98.91602787456446
