date,final_score
2020-05-28,99.05797872340426
2020-05-29,104.4159383033419
2020-05-30,95.29795918367347
2020-05-31,92.59174528301887
2020-06-01,99.51886792452831
2020-06-02,96.83783783783784
2020-06-03,99.376
2020-06-04,96.43363431151242
2020-06-05,93.89365558912387
2020-06-06,104.59545454545454
2020-06-07,100.8316384180791
2020-06-08,99.42112676056338
2020-06-09,89.84102564102564
2020-06-10,83.9132584269663
2020-06-11,86.56443914081146
2020-06-12,87.77292576419214
2020-06-13,90.6648590021692
2020-06-14,111.3041958041958
2020-06-15,79.87814569536424
2020-06-16,81.02022471910112
2020-06-17,90.00597014925373
2020-06-18,104.82475247524752
2020-06-19,82.68656387665199
2020-06-20,104.55744680851063
2020-06-21,79.49477124183007
2020-06-22,20.36389548693586
2020-06-23,157.29910447761193
2020-06-24,88.48387096774194
2020-06-25,84.5905172413793
2020-06-26,92.11775456919061
2020-06-27,92.25308310991957
2020-06-28,93.68029197080293
2020-06-29,97.51754385964912
