,Unnamed: 0,date,score
0,0,2016-08-07,2.9230769230769234
1,1,2016-08-08,1.8461538461538465
2,2,2016-08-09,2.6923076923076925
3,3,2016-08-10,6.153846153846153
4,4,2016-08-11,1.9230769230769231
5,5,2016-08-12,1.9230769230769231
6,6,2016-08-13,1.6153846153846154
7,7,2016-08-14,1.6153846153846154
8,8,2016-08-15,1.6923076923076923
9,9,2016-08-16,3.615384615384616
10,10,2016-08-17,7.538461538461537
11,11,2016-08-18,4.538461538461538
12,12,2016-08-19,4.769230769230768
13,13,2016-08-20,7.3076923076923075
14,14,2016-08-21,3.9230769230769234
15,15,2016-08-22,2.6153846153846154
16,16,2016-08-23,3.615384615384616
17,17,2016-08-24,4.230769230769232
18,18,2016-08-25,1.2307692307692308
19,19,2016-08-26,3.3846153846153846
20,20,2016-08-27,3.0
21,21,2016-08-28,1.4615384615384617
22,22,2016-08-29,2.769230769230769
23,23,2016-08-30,2.3846153846153846
24,24,2016-08-31,2.0
25,25,2016-09-01,2.0769230769230766
26,26,2016-09-02,4.9230769230769225
27,27,2016-09-03,1.2307692307692308
28,28,2016-09-04,1.3076923076923077
29,29,2016-09-05,0.4615384615384616
30,30,2016-09-06,1.3076923076923077
31,31,2016-09-07,4.538461538461538
32,32,2016-09-08,3.2307692307692313
33,33,2016-09-09,2.0769230769230766
34,34,2016-09-10,1.6923076923076923
35,35,2016-09-11,3.1538461538461537
36,36,2016-09-12,3.0
37,37,2016-09-13,2.6923076923076925
38,38,2016-09-14,4.615384615384615
39,39,2016-09-15,4.153846153846153
40,40,2016-09-16,3.0769230769230766
41,41,2016-09-17,2.230769230769231
42,42,2016-09-18,2.230769230769231
43,43,2016-09-19,3.615384615384616
44,44,2016-09-20,5.0769230769230775
45,45,2016-09-21,6.384615384615384
46,46,2016-09-22,2.3076923076923075
47,47,2016-09-23,2.230769230769231
48,48,2016-09-24,3.8461538461538463
49,49,2016-09-25,3.3076923076923075
50,50,2016-09-26,5.6923076923076925
51,51,2016-09-27,15.0
52,52,2016-09-28,5.615384615384616
53,53,2016-09-29,4.461538461538462
54,54,2016-09-30,5.9230769230769225
55,55,2016-10-01,5.6923076923076925
56,56,2016-10-02,4.6923076923076925
57,57,2016-10-03,5.769230769230768
58,58,2016-10-04,6.6923076923076925
59,59,2016-10-05,6.615384615384616
60,60,2016-10-06,5.769230769230768
61,61,2016-10-07,4.0
62,62,2016-10-08,10.538461538461537
63,63,2016-10-09,10.076923076923077
64,64,2016-10-10,12.076923076923075
65,65,2016-10-11,12.0
66,66,2016-10-12,15.153846153846152
67,67,2016-10-13,19.46153846153846
68,68,2016-10-14,9.384615384615383
69,69,2016-10-15,13.692307692307693
70,70,2016-10-16,6.461538461538463
71,71,2016-10-17,8.384615384615385
72,72,2016-10-18,11.615384615384615
73,73,2016-10-19,7.384615384615384
74,74,2016-10-20,18.076923076923077
75,75,2016-10-21,5.615384615384616
76,76,2016-10-22,6.461538461538463
77,77,2016-10-23,10.384615384615383
78,78,2016-10-24,7.6923076923076925
79,79,2016-10-25,11.923076923076925
80,80,2016-10-26,18.23076923076923
81,81,2016-10-27,14.846153846153848
82,82,2016-10-28,9.076923076923077
83,83,2016-10-29,6.461538461538463
84,84,2016-10-30,8.23076923076923
85,85,2016-10-31,9.615384615384617
86,86,2016-11-01,11.846153846153848
87,87,2016-11-02,17.76923076923077
88,88,2016-11-03,17.69230769230769
89,89,2016-11-04,16.615384615384613
90,90,2016-11-05,18.0
91,91,2016-11-06,22.23076923076923
92,92,2016-11-07,40.0
93,93,2016-11-08,100.0
