,Unnamed: 0,date,score
0,0,2016-08-07,5.384615384615384
1,1,2016-08-08,2.0769230769230766
2,2,2016-08-09,6.384615384615384
3,3,2016-08-10,2.0769230769230766
4,4,2016-08-11,1.9230769230769231
5,5,2016-08-12,2.3846153846153846
6,6,2016-08-13,2.0
7,7,2016-08-14,0.9230769230769232
8,8,2016-08-15,3.3076923076923075
9,9,2016-08-16,1.3076923076923077
10,10,2016-08-17,1.6153846153846154
11,11,2016-08-18,2.6153846153846154
12,12,2016-08-19,5.0
13,13,2016-08-20,3.2307692307692313
14,14,2016-08-21,5.384615384615384
15,15,2016-08-22,2.6153846153846154
16,16,2016-08-23,2.6153846153846154
17,17,2016-08-24,3.5384615384615383
18,18,2016-08-25,1.7692307692307692
19,19,2016-08-26,7.384615384615384
20,20,2016-08-27,4.307692307692308
21,21,2016-08-28,1.0769230769230769
22,22,2016-08-29,1.0769230769230769
23,23,2016-08-30,0.7692307692307693
24,24,2016-08-31,2.6153846153846154
25,25,2016-09-01,4.6923076923076925
26,26,2016-09-02,3.3846153846153846
27,27,2016-09-03,0.0
28,28,2016-09-04,2.769230769230769
29,29,2016-09-05,5.307692307692308
30,30,2016-09-06,0.6923076923076923
31,31,2016-09-07,2.6153846153846154
32,32,2016-09-08,2.9230769230769234
33,33,2016-09-09,1.8461538461538465
34,34,2016-09-10,4.538461538461538
35,35,2016-09-11,3.9230769230769234
36,36,2016-09-12,1.0769230769230769
37,37,2016-09-13,1.6923076923076923
38,38,2016-09-14,4.384615384615385
39,39,2016-09-15,1.6153846153846154
40,40,2016-09-16,6.307692307692308
41,41,2016-09-17,2.3076923076923075
42,42,2016-09-18,1.3846153846153846
43,43,2016-09-19,5.153846153846153
44,44,2016-09-20,6.9230769230769225
45,45,2016-09-21,2.5384615384615383
46,46,2016-09-22,7.0769230769230775
47,47,2016-09-23,6.769230769230768
48,48,2016-09-24,2.5384615384615383
49,49,2016-09-25,4.538461538461538
50,50,2016-09-26,7.230769230769232
51,51,2016-09-27,17.53846153846154
52,52,2016-09-28,7.384615384615384
53,53,2016-09-29,12.384615384615385
54,54,2016-09-30,4.0
55,55,2016-10-01,5.0
56,56,2016-10-02,10.384615384615383
57,57,2016-10-03,7.6923076923076925
58,58,2016-10-04,7.3076923076923075
59,59,2016-10-05,9.461538461538463
60,60,2016-10-06,7.230769230769232
61,61,2016-10-07,3.0
62,62,2016-10-08,6.615384615384616
63,63,2016-10-09,11.923076923076925
64,64,2016-10-10,13.769230769230768
65,65,2016-10-11,7.384615384615384
66,66,2016-10-12,13.153846153846152
67,67,2016-10-13,9.0
68,68,2016-10-14,10.846153846153848
69,69,2016-10-15,6.538461538461537
70,70,2016-10-16,9.307692307692307
71,71,2016-10-17,6.6923076923076925
72,72,2016-10-18,9.923076923076923
73,73,2016-10-19,9.076923076923077
74,74,2016-10-20,18.46153846153846
75,75,2016-10-21,11.615384615384615
76,76,2016-10-22,11.384615384615385
77,77,2016-10-23,12.153846153846152
78,78,2016-10-24,13.692307692307693
79,79,2016-10-25,10.0
80,80,2016-10-26,15.538461538461537
81,81,2016-10-27,14.307692307692307
82,82,2016-10-28,8.692307692307693
83,83,2016-10-29,17.153846153846153
84,84,2016-10-30,10.307692307692307
85,85,2016-10-31,8.846153846153848
86,86,2016-11-01,9.076923076923077
87,87,2016-11-02,15.538461538461537
88,88,2016-11-03,17.076923076923073
89,89,2016-11-04,23.461538461538463
90,90,2016-11-05,20.69230769230769
91,91,2016-11-06,27.76923076923077
92,92,2016-11-07,43.846153846153854
93,93,2016-11-08,100.0
