,Unnamed: 0,date,score
0,0,2020-05-27,0.0
1,1,2020-05-28,7.2857142857142865
2,2,2020-05-29,0.0
3,3,2020-05-30,8.714285714285714
4,4,2020-05-31,4.428571428571429
5,5,2020-06-01,16.571428571428573
6,6,2020-06-02,15.857142857142858
7,7,2020-06-03,3.571428571428572
8,8,2020-06-04,16.714285714285715
9,9,2020-06-05,10.857142857142858
10,10,2020-06-06,18.571428571428573
11,11,2020-06-07,18.571428571428573
12,12,2020-06-08,27.0
13,13,2020-06-09,13.857142857142858
14,14,2020-06-10,3.7142857142857135
15,15,2020-06-11,23.57142857142857
16,16,2020-06-12,0.0
17,17,2020-06-13,0.0
18,18,2020-06-14,6.7142857142857135
19,19,2020-06-15,35.42857142857143
20,20,2020-06-16,7.571428571428571
21,21,2020-06-17,7.7142857142857135
22,22,2020-06-18,5.7142857142857135
23,23,2020-06-19,4.0
24,24,2020-06-20,8.857142857142858
25,25,2020-06-21,0.0
26,26,2020-06-22,17.857142857142858
27,27,2020-06-23,17.857142857142858
28,28,2020-06-24,14.0
29,29,2020-06-25,20.142857142857142
30,30,2020-06-26,8.0
31,31,2020-06-27,4.428571428571429
32,32,2020-06-28,4.428571428571429
33,33,2020-06-29,24.285714285714285
34,34,2020-06-30,18.285714285714285
