,Unnamed: 0,date,score
0,0,2020-05-27,18.0
1,1,2020-05-28,11.727272727272727
2,2,2020-05-29,14.0
3,3,2020-05-30,11.090909090909092
4,4,2020-05-31,10.636363636363637
5,5,2020-06-01,11.090909090909092
6,6,2020-06-02,22.454545454545453
7,7,2020-06-03,3.1818181818181817
8,8,2020-06-04,13.181818181818182
9,9,2020-06-05,24.09090909090909
10,10,2020-06-06,17.90909090909091
11,11,2020-06-07,23.45454545454545
12,12,2020-06-08,10.181818181818182
13,13,2020-06-09,23.818181818181817
14,14,2020-06-10,3.9090909090909087
15,15,2020-06-11,17.636363636363637
16,16,2020-06-12,1.7272727272727273
17,17,2020-06-13,10.454545454545457
18,18,2020-06-14,13.0
19,19,2020-06-15,13.727272727272727
20,20,2020-06-16,19.90909090909091
21,21,2020-06-17,16.818181818181817
22,22,2020-06-18,20.727272727272727
23,23,2020-06-19,15.636363636363635
24,24,2020-06-20,36.81818181818182
25,25,2020-06-21,27.09090909090909
26,26,2020-06-22,27.818181818181817
27,27,2020-06-23,10.727272727272727
28,28,2020-06-24,4.090909090909091
29,29,2020-06-25,18.545454545454547
30,30,2020-06-26,38.27272727272727
31,31,2020-06-27,10.0
32,32,2020-06-28,25.181818181818183
33,33,2020-06-29,27.0
34,34,2020-06-30,25.72727272727273
35,35,2020-07-01,15.363636363636365
36,36,2020-07-02,16.181818181818183
37,37,2020-07-03,16.636363636363637
38,38,2020-07-04,12.727272727272727
39,39,2020-07-05,15.363636363636365
40,40,2020-07-06,21.545454545454547
41,41,2020-07-07,10.818181818181818
42,42,2020-07-08,10.818181818181818
43,43,2020-07-09,12.454545454545455
44,44,2020-07-10,15.272727272727273
45,45,2020-07-11,13.818181818181818
