,date,score
0,2020-05-27,2.5625
1,2020-05-28,6.9375
2,2020-05-29,1.9375
3,2020-05-30,8.6875
4,2020-05-31,5.3125
5,2020-06-01,5.4375
6,2020-06-02,11.9375
7,2020-06-03,6.1875
8,2020-06-04,7.0625
9,2020-06-05,19.4375
10,2020-06-06,16.6875
11,2020-06-07,8.4375
12,2020-06-08,4.375
13,2020-06-09,15.0
14,2020-06-10,7.25
15,2020-06-11,10.0625
16,2020-06-12,12.5625
17,2020-06-13,11.375
18,2020-06-14,18.25
19,2020-06-15,13.625
20,2020-06-16,10.1875
21,2020-06-17,0.0
22,2020-06-18,4.0
23,2020-06-19,2.75
24,2020-06-20,11.6875
25,2020-06-21,6.25
26,2020-06-22,14.6875
27,2020-06-23,8.625
28,2020-06-24,7.0625
29,2020-06-25,9.875
30,2020-06-26,4.9375
31,2020-06-27,9.375
32,2020-06-28,15.625
33,2020-06-29,8.4375
34,2020-06-30,9.0625
35,2020-07-01,5.8125
36,2020-07-02,13.5625
37,2020-07-03,8.375
38,2020-07-04,22.0
39,2020-07-05,15.0625
40,2020-07-06,15.9375
41,2020-07-07,11.125
42,2020-07-08,3.0625
43,2020-07-09,4.25
44,2020-07-10,6.25
45,2020-07-11,0.0
