,Unnamed: 0,date,score
0,0,2012-10-18,0.5256410256410257
1,1,2012-10-19,0.8008658008658008
2,2,2012-10-20,0.7638888888888888
3,3,2012-10-21,0.9833333333333332
4,4,2012-10-22,0.9317697228144988
5,5,2012-10-23,0.8714859437751004
6,6,2012-10-24,0.9461697722567288
7,7,2012-10-25,0.9566160520607376
8,8,2012-10-26,0.9727272727272728
9,9,2012-10-27,0.8917525773195877
10,10,2012-10-28,0.8113590263691683
11,11,2012-10-29,0.8048780487804879
12,12,2012-10-30,0.9241379310344828
13,13,2012-10-31,0.8935361216730038
14,14,2012-11-01,0.9252336448598132
15,15,2012-11-02,0.9219858156028368
16,16,2012-11-03,1.0094339622641508
17,17,2012-11-04,0.9861111111111112
