,date,score
0,2020-06-05,0.7555555555555555
1,2020-06-06,2.0
2,2020-06-07,2.0
3,2020-06-08,0.7555555555555555
4,2020-06-09,0.7555555555555555
5,2020-06-10,0.7555555555555555
6,2020-06-11,2.0
7,2020-06-12,1.5
8,2020-06-13,2.0
9,2020-06-14,0.7555555555555555
10,2020-06-15,0.7555555555555555
11,2020-06-16,0.7555555555555555
12,2020-06-17,2.0
13,2020-06-18,1.0
14,2020-06-19,1.3333333333333333
15,2020-06-20,2.0
16,2020-06-21,1.0
17,2020-06-22,1.0
18,2020-06-23,1.6
19,2020-06-24,0.7555555555555555
20,2020-06-25,1.0
21,2020-06-26,0.7555555555555555
22,2020-06-27,1.0
23,2020-06-28,1.5
24,2020-06-29,1.0
25,2020-06-30,2.0
26,2020-07-01,0.7555555555555555
27,2020-07-02,0.7555555555555555
28,2020-07-03,0.7555555555555555
29,2020-07-04,0.7555555555555555
