,Unnamed: 0,date,score
0,0,2020-05-27,5.090909090909091
1,1,2020-05-28,3.363636363636364
2,2,2020-05-29,8.818181818181818
3,3,2020-05-30,13.818181818181818
4,4,2020-05-31,10.454545454545457
5,5,2020-06-01,5.727272727272728
6,6,2020-06-02,8.363636363636363
7,7,2020-06-03,6.727272727272728
8,8,2020-06-04,0.9090909090909092
9,9,2020-06-05,10.272727272727273
10,10,2020-06-06,16.454545454545453
11,11,2020-06-07,9.818181818181818
12,12,2020-06-08,5.545454545454546
13,13,2020-06-09,1.181818181818182
14,14,2020-06-10,30.54545454545455
15,15,2020-06-11,4.2727272727272725
16,16,2020-06-12,14.090909090909092
17,17,2020-06-13,13.0
18,18,2020-06-14,13.090909090909092
19,19,2020-06-15,17.90909090909091
20,20,2020-06-16,21.363636363636363
21,21,2020-06-17,12.272727272727273
22,22,2020-06-18,24.90909090909091
23,23,2020-06-19,9.363636363636363
24,24,2020-06-20,4.818181818181818
25,25,2020-06-21,23.72727272727273
26,26,2020-06-22,69.81818181818181
27,27,2020-06-23,35.81818181818182
28,28,2020-06-24,32.09090909090909
29,29,2020-06-25,25.45454545454545
30,30,2020-06-26,13.363636363636365
31,31,2020-06-27,14.454545454545455
32,32,2020-06-28,10.272727272727273
33,33,2020-06-29,1.2727272727272727
34,34,2020-06-30,20.0
35,35,2020-07-01,10.636363636363637
36,36,2020-07-02,26.63636363636364
37,37,2020-07-03,2.5454545454545454
38,38,2020-07-04,3.4545454545454546
39,39,2020-07-05,3.363636363636364
40,40,2020-07-06,19.454545454545453
41,41,2020-07-07,19.0
42,42,2020-07-08,28.63636363636364
43,43,2020-07-09,17.181818181818183
44,44,2020-07-10,30.363636363636363
45,45,2020-07-11,37.45454545454545
